% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Jan 30 2017, 18:25
% Dimension:          2
% Nodes:              4862
% Expressions:        16
% Description:        power density, Dependent variable Tp4, Dependent variable Flux1, Dependent variable Flux2, Dependent variable Flux3, Dependent variable Flux4, Dependent variable Flux5, Dependent variable Flux6, Dependent variable Flux7, Dependent variable Flux8, Dependent variable Conc1, Dependent variable Conc2, Dependent variable Conc3, Dependent variable Conc4, Dependent variable Conc5, Dependent variable Conc6
% Length unit:        m
% r                       z                        Pdensity (W/m^3)         Tp4 (K)                  Flux1 (1/(m^2*s))        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.49                      2.3499999999999996       5.0430143461369576E-11   1325.4165135645462       0.4406170418317602       1.7892028905026758       2.5359842639925323       0.8327573618590345       0.8303706017049198       1.6320499930728003       2.0656539765244952       0.5610036535610202       0.07104563039321976      0.14545325942003454      0.040731088503324527     0.04011773608486258      0.002759660730427945     1.5157163632879248E-4
0.51                      2.3499999999999996       5.0502537092695686E-11   1324.5810526868368       0.4220852550297939       1.7007908573547212       2.402426868850653        0.7951724709034582       0.8022193732437198       1.6345888426779112       2.0815218573293106       0.5666785242881834       0.07093906215596975      0.1452350799574431       0.040669991990012595     0.0400575595983797       0.0027555212474249494    1.513442793187799E-4
0.53                      2.3499999999999996       5.070010640799084E-11    1324.376973402011        0.40058058934523605      1.6034704705837985       2.263047647103287        0.7571349255876383       0.7714940458967705       1.6415573264192163       2.1034866956910765       0.5743021753970182       0.06881909597015895      0.14089482722297134      0.03945459661860978      0.038860466357310976     0.0026731743472646332    1.4682145726812616E-4
0.55                      2.3499999999999996       5.1022851407255046E-11   1324.8042757100682       0.37610304477808704      1.4972417301899084       2.1178465987504347       0.7186447259115746       0.7381946196640721       1.6529554442967156       2.1315484916097907       0.5838746068875249       0.06468573183578738      0.13243250121661937      0.037084902389116076     0.0365264563616564       0.0025126200299469977    1.380031701768312E-4
0.5700000000000001        2.3499999999999996       5.142988119984561E-11    1325.7619950534497       0.34946880992142637      1.3835038805483864       1.9676025855817838       0.6793305862912511       0.7039080013107947       1.6669064693783806       2.164062827955735        0.5947547105059341       0.0620046678884876       0.12694350087008271      0.03554782470656007      0.03501252488875503      0.0024084781305764276    1.3228327934969395E-4
0.59                      2.3499999999999996       5.1951185973532255E-11   1327.7007744058412       0.3192820158806217       1.2614124068806225       1.8147912787941984       0.640016594419644        0.667297821640265        1.6842908248718103       2.202146387751657        0.6075187016843532       0.05876440251671613      0.12030963532337051      0.03369015189964138      0.03318282599932056      0.0022826148923568317    1.2537036546856391E-4
0.61                      2.3499999999999996       5.262571713691427E-11    1330.8243987316403       0.28453737443164545      1.1296863568687918       1.6595413919619293       0.6012140930507336       0.626803151033613        1.7067544929019047       2.2473400568466237       0.6228075733038708       0.05181515064151676      0.10608228129492345      0.0297060843138655       0.029258752820245905     0.002012681648050357     1.1054454898759111E-4
0.63                      2.3499999999999996       5.3453474689991696E-11   1335.132868030847        0.24523488557449322      0.9883257305128799       1.5018529250849626       0.5629230821845169       0.5824239894908341       1.7342974734686678       2.2996438352406394       0.6406213253644886       0.04115691226288797      0.08426143878473849      0.02359562194923161      0.023240305351530228     0.0015986783976569467    8.780582990677242E-5
0.65                      2.3499999999999996       0                        NaN                      0.20315146573956605      0.841300683300774        1.3369203477116403       0.522617581842694        0.5343982188935327       1.764325092203376        2.3580205181159646       0.660899236771141        0.026208460667551125     0.05365714974134273      0.015025542388428176     0.014799279032812408     0.0010180282630880653    5.59141955255088E-5
0.67                      2.3499999999999996       0                        NaN                      0.16287773787265256      0.6996239078649923       1.1701894816489173       0.4795206468223303       0.48731846151214736      1.7880812065652976       2.41057347882216         0.6797618192350116       0.011476177116995384     0.023495426222692736     0.006579393880313519     0.006480317540918008     4.457748513162659E-4     2.448374283956016E-5
0.01                      2.3699999999999997       5.397580018527372E-11    1369.1900711916337       0.5644377216736916       2.5219597315671325       3.9383985595788573       1.275249015331647        1.1054867242356412       1.7462455871564262       2.0951330468556066       0.5595470605332067       0.07000720177444311      0.14332726199499757      0.04013574818835121      0.039531360750581265     0.002719324531498757     1.4935621049489561E-4
0.03                      2.3699999999999997       5.394954071174842E-11    1368.6833806735715       0.5640144723175536       2.519526429001064        3.9336123488913004       1.2736905253359123       1.1044586242598056       1.7454056710210868       2.094382225417263        0.5593694145285005       0.07001147632590475      0.1433360133768801       0.04013819882652464      0.039533774485619864     0.002719490570025597     1.4936532999677108E-4
0.05                      2.3699999999999997       5.3905073293222716E-11   1368.0236920937969       0.5632016704662922       2.514683705080253        3.9237994599142128       1.2704888500666829       1.102406294695628        1.7439921944638745       2.0932694386770403       0.559126876473687        0.0698698765170843       0.14304611301830494      0.04005701840327837      0.039453816524398534     0.002713990338277703     1.4906323520771833E-4
0.06999999999999999       2.3699999999999997       5.383922171673752E-11    1367.1984219272213       0.5620674593009137       2.507646652838959        3.908919696294963        1.2655637056187832       1.0993194567696007       1.7419064324137037       2.0916575537171727       0.5587787593303255       0.06968354179605142      0.14266462590407503      0.0399501910590543       0.03934859784845085      0.0027067524461018766    1.4866570113819842E-4
0.09                      2.3699999999999997       5.374432700560266E-11    1366.1800845262626       0.5605447295880455       2.498303744923388        3.889104637063775        1.258966520605079        1.0951399025439685       1.7388924741766747       2.0891882011865888       0.5582250278281217       0.06942362865394962      0.14213250009316214      0.03980118055502285      0.039201831231248416     0.002696656510748632     1.4811119187374845E-4
0.11                      2.3699999999999997       5.3620634141509176E-11   1364.9638995318824       0.5586170620700309       2.48660578442038         3.864360491320989        1.2507123254383967       1.0898658484474197       1.7349568284456554       2.085871750567864        0.5574688849221586       0.06907535153055946      0.14141946478756842      0.039601510198690265     0.039005167627262805     0.0026831282093540696    1.4736816329907109E-4
0.13                      2.3699999999999997       5.3473632962365377E-11   1363.5146940399666       0.5564364236006386       2.4729088482592547       3.8344366525666276       1.2406281665597483       1.0835404940790136       1.7302882907108268       2.0819871735280735       0.5565846018252122       0.0688105162000111       0.14087726167353254      0.03944967776047176      0.03885562157019942      0.0026728410789887084    1.4680315283767154E-4
0.15000000000000002       2.3699999999999997       5.329678576439824E-11    1361.8804815760182       0.5538399180100962       2.4568678108205693       3.7996595037360166       1.228906132559716        1.076106367918247        1.724662834262646        2.077201976827569        0.5554842608595698       0.06838327519748084      0.1400025619061864       0.039204736713570026     0.0386143689880311       0.002656245544392341     1.458916595128626E-4
0.17                      2.3699999999999997       5.30829521186779E-11     1360.0324798620902       0.5510819824492037       2.4389757733436075       3.75985206069532         1.2153578907004638       1.067755254678836        1.717823698006434        2.071220837004434        0.5540621437946412       0.06873177623260188      0.14071605563112136      0.039404535440479053     0.03881115902951437      0.002669782543301549     1.4663516578993006E-4
0.19                      2.3699999999999997       5.286363689874051E-11    1358.0879488182832       0.5478043799150379       2.4180603942763694       3.7146215702476324       1.200188074961352        1.0583963430201728       1.7108253019236306       2.0654824724994576       0.5527494196782864       0.06907750591131812      0.14142387549800392      0.039602745324240754     0.039006384153574436     0.0026832118930365844    1.4737275954257052E-4
0.21000000000000002       2.3699999999999997       5.2645518311125516E-11   1356.0723231110148       0.5438857285306854       2.393813518140777        3.6639545553866175       1.183477299229242        1.0479654738595106       1.7038958198716574       2.060283786249815        0.5516395824799949       0.06905563230209429      0.14137909318360578      0.039590204990539        0.03899403265951058      0.0026823622455625098    1.4732609349535383E-4
0.23                      2.3699999999999997       5.242141208630257E-11    1353.914986217075        0.5393959935336871       2.3663159132369267       3.6078452281300426       1.165199147905267        1.0365709544828168       1.6967282722919368       2.055333758489366        0.5506322435332774       0.06900898454174662      0.14128359021249193      0.03956346141680074      0.0389676918060588       0.0026805502834237917    1.472265732669058E-4
0.25                      2.3699999999999997       5.219348788954631E-11    1351.6594238304415       0.5342649587736586       2.33556953031512         3.5465080632900525       1.145419804554224        1.024094987392943        1.6894749593309533       2.0506752496512646       0.5497562602458476       0.06871717894704889      0.14068617029192998      0.039396166687517394     0.03880291629810177      0.0026692155336840904    1.466040233474606E-4
0.27                      2.3699999999999997       5.196741902995315E-11    1349.3675591004012       0.5284237320357023       2.301517908891622        3.480006750879509        1.1241763053179477       1.010428396862325        1.682394859337864        2.0465255597778755       0.5490905022261326       0.06787701492525133      0.13896608427479526      0.038914493220201504     0.0383284961499812       0.0026365806250311526    1.448115832654512E-4
0.29000000000000004       2.3699999999999997       5.1743205507523117E-11   1347.0393920269546       0.5218723133198183       2.2641610489664354       3.408341290898414        1.1014686501964381       0.9955711828909638       1.6754879723126699       2.042884688869201        0.5486349694741329       0.06648849247635402      0.13612333216108782      0.038118441014853115     0.0375444313616971       0.0025826455574649815    1.4184925302087765E-4
0.31                      2.3699999999999997       5.151461342855724E-11    1344.6540997505597       0.5148455718161247       2.223609366471582        3.330938590610493        1.0770593935274997       0.9798426012732502       1.6683831816158106       2.0395933680344753       0.5483054435111155       0.06509066596174323      0.13326153163192692      0.03731705470631049      0.03675511279424682      0.002528349087450261     1.388670731042427E-4
0.33                      2.3699999999999997       5.1286104881006584E-11   1342.22859950395         0.5071895007579166       2.179641796546386        3.247829106401107        1.0510023842073333       0.9630296225913627       1.6613075761448028       2.03681711879405         0.5481714381035352       0.06332967205678107      0.1296562106307918       0.03630746131964002      0.03576072245193711      0.002459945926001068     1.351100971120131E-4
0.35000000000000003       2.3699999999999997       5.1042707981473324E-11   1339.6533348972725       0.4995386277541548       2.1332176229998323       3.158902399347909        1.0230354093143639       0.9459725351150853       1.6534763450853198       2.0340121790376955       0.5479951321190579       0.06261652675036433      0.12819617278350554      0.03589860880569059      0.035358026676917065     0.002432244868436871     1.335886439214999E-4
0.37                      2.3699999999999997       5.080866838509459E-11    1337.1311412065106       0.49131615312564014      2.083262450934944        3.0640332423927497       0.9933534430705242       0.9279952955826631       1.6459726322106563       2.032159247096683        0.548132265176891        0.06167085428177709      0.1262600770357657       0.035356446412310505     0.03482402848015921      0.0023955116427484945    1.31571107829533E-4
0.39                      2.3699999999999997       5.0561307250190744E-11   1334.577366160485        0.483842727205365        2.0302237195501798       2.961345320966391        0.9611733462090463       0.9116911723788776       1.6367707577580521       2.0309799881779695       0.5482011943252721       0.06619327708236736      0.13551893128451503      0.037949191417468116     0.0373777304231792       0.002571178359196857     1.4121942849699978E-4
0.41000000000000003       2.3699999999999997       5.0396532694919134E-11   1332.3503224668161       0.47388398875975585      1.9702416828369915       2.8538148508903514       0.9285499760195457       0.8926856657278417       1.6307012710555475       2.0338746111595984       0.5496127395106127       0.06916939203385776      0.14161199594883095      0.03965542445128454      0.03905827000768684      0.0026867810713610014    1.475687931321405E-4
0.43                      2.3699999999999997       5.03143447192798E-11     1330.4500101255046       0.4614399377888133       1.903316340795382        2.7414418321646337       0.8954833325020228       0.8709787756295555       1.627764172103144        2.0408431160415703       0.5523669007329133       0.07059919913624832      0.14453927102871356      0.04047514551375978      0.03986564723368218      0.002742319779240928     1.5061920173495519E-4
0.45                      2.3699999999999997       5.0317832674266E-11      1328.8864847295324       0.4465713428694068       1.8292790772486651       2.623721708364286        0.8618567968009099       0.8466999012924565       1.6280267914494466       2.0520806027065173       0.5565035418231595       0.07080040681491909      0.14495120787157106      0.040590499656190875     0.039979264306350626     0.002750135389102013     1.510484663769782E-4
0.47000000000000003       2.3699999999999997       5.040657742203251E-11    1327.7517208726883       0.4294685515509859       1.748108468923602        2.5005650451952457       0.8275722046841165       0.8203847877923599       1.631285105414518        2.06764023465624         0.5620035167951453       0.07050599066862114      0.14434844331211957      0.04042170827457744      0.03981301468352469      0.0027386992364090822    1.504203470006139E-4
0.49                      2.3699999999999997       5.0570335881960434E-11   1327.0637261149645       0.4100393293482704       1.6603392108060906       2.3735578963474557       0.7929535121614145       0.791908782220976        1.6372086591238606       2.0869189450056846       0.5687270953818208       0.06908949404375063      0.14144841906144368      0.03960961822663315      0.03901315355980557      0.002683677554022659     1.4739833551169444E-4
0.51                      2.3699999999999997       5.080910805404976E-11    1326.8225004563594       0.38828367626125937      1.5659713028961266       2.242700261820908        0.7580007192328018       0.7612718845783039       1.6457974525774726       2.10991673375485         0.5766742775831859       0.0665509169403077       0.1362511351195437       0.038154229512358126     0.03757968093519336      0.0025850703419427524    1.4198243191022018E-4
0.53                      2.3699999999999997       5.1138906897304796E-11   1327.091108888839        0.3640703598368795       1.4641884347919296       2.10696912559512         0.722540416726193        0.7285905272491621       1.6575210449880635       2.1374628610372532       0.586073473700319        0.06291831372611649      0.1288140278019031       0.03607162594904589      0.035528438427507004     0.0024439673299215306    1.3423248852509201E-4
0.55                      2.3699999999999997       5.1594004462844405E-11   1327.9939775206035       0.33692668507387186      1.3534451725590226       1.965180191383364        0.6865475843224944       0.6934798482640716       1.6736236032001661       2.171152979482553        0.5974214182409148       0.05745363417270259      0.11762607087435177      0.03293867681057712      0.0324426670591791       0.002231700066129779     1.2257391899253862E-4
0.5700000000000001        2.3699999999999997       5.20930598566409E-11     1329.2878426172622       0.30812117056430505      1.2373146951234544       1.8197962475798943       0.6495671697569474       0.6576580688729391       1.6909795438049082       2.207270855470987        0.6095412147871513       0.052432880346112355     0.10734697271192833      0.03006023421907089      0.029607569730217484     0.002036676429972287     1.1186243865393987E-4
0.59                      2.3699999999999997       5.267479735582369E-11    1331.453781873513        0.2761467843019166       1.1144997585445762       1.6729901436346566       0.6124613556916497       0.6197173746725795       1.7107548326269995       2.2473680052107325       0.6231261453292939       0.046024704078085885     0.09422737450492141      0.026386370066226395     0.025989028760377633     0.001787760454385129     9.819097487140719E-5
0.61                      2.3699999999999997       0                        NaN                      0.23974889839094243      0.9823522221146135       1.5206151542652644       0.5747088430395638       0.5773095493931483       1.7356096106081138       2.295833566209104        0.6397946722224348       0.034885128315988806     0.0714210795338507       0.019999952720863984     0.019698781801519034     0.0013550603767851408    7.442535104733109E-5
0.63                      2.3699999999999997       0                        NaN                      0.20298397326213008      0.8505649176905951       1.3602311248124639       0.533115821409391        0.5329128847684289       1.758365403759591        2.345691869720669        0.6576000259894438       0.020448906083289694     0.041865488770052695     0.011723538785773547     0.011546998920736554     7.943070219227623E-4     4.3626527613636556E-5
0.65                      2.3699999999999997       0                        NaN                      0.16773983234361098      0.723737458123313        1.2049046201401028       0.49109726082046756      0.49077650050998467      1.7745733780199886       2.3867603630328174       0.6727338558009954       0.00836667197830313      0.017129268936131477     0.004796687071962031     0.004724455768446709     3.249907978168709E-4     1.7849798155900176E-5
0.67                      2.3699999999999997       0                        NaN                      0.13401647563538766      0.6018698434127759       1.0546356402481916       0.44865316127279625      0.4509003966178187       1.7842335333893056       2.4190390461455493       0.6851961616570892       -0.0013615739989698023   -0.0027875799679107174   -7.806024205699395E-4    -7.688476553498852E-4    -5.2888295532490596E-5   -2.9048373258756625E-6
0.01                      2.3899999999999997       5.241306798765027E-11    1364.82383601177         0.5472046429442524       2.4364977768223657       3.783556011325338        1.2237971565065158       1.0662420235972754       1.6958468732824221       2.038416829331029        0.5447340621570932       0.06803243310102705      0.13928427527562914      0.03900359583548564      0.0384162570062654       0.0026426176104742977    1.4514315872036902E-4
0.03                      2.3899999999999997       5.239550067437085E-11    1364.3460853932993       0.5468316334944344       2.4340420636316646       3.7784072948354557       1.222126028632649        1.0652507773120525       1.695298648233128        2.0380900098141375       0.5446762256303822       0.06801900117214328      0.1392567757964123       0.03899589519181328      0.0384086723233639       0.002642095867385112     1.4511450249719675E-4
0.05                      2.3899999999999997       5.2359725416091064E-11   1363.7153367131168       0.5460690715494934       2.429176929086224        3.7682319000560467       1.2188117154852887       1.063235301438489        1.6941768627619633       2.0374012249953686       0.5445534970535638       0.06785969488297744      0.13893062457673797      0.03890456348672128      0.038318715944202504     0.0026359078540211956    1.4477463198309636E-4
0.06999999999999999       2.3899999999999997       5.2305742212810717E-11   1362.9315899712221       0.5449169571094274       2.4219023731860325       3.753029826987092        1.213854217064428        1.0601955959765799       1.6924815168689211       2.036350474874715        0.5443658764266369       0.06755451423352932      0.13830582161660565      0.03872960072020946      0.03814638786878106      0.0026240535703825384    1.4412354717806728E-4
0.09                      2.3899999999999997       5.2233009775758964E-11   1361.9927234545678       0.543378273413982        2.4122310925232044       3.7328099482606323       1.2072525610095548       1.0561313377067867       1.6901952041174468       2.0349124306509063       0.5441059552530367       0.0671146069266932       0.13740518984984032      0.038477397968980004     0.03789798293325193      0.0026069660322329746    1.4318503104468792E-4
0.11                      2.3899999999999997       5.2129561737068956E-11   1360.8448340819496       0.5415023713544445       2.40040078805027         3.707709810451703        1.1989663170189475       1.0510070835803083       1.6869306317094686       2.0325351532797122       0.5436136962191929       0.06673564786898074      0.13662933875490405      0.03826013738823224      0.037683993988680234     0.0025922459372148743    1.4237654438391538E-4
0.13                      2.3899999999999997       5.200063995867336E-11    1359.4530118450468       0.5395105662775226       2.386894353050687        3.6773626163460063       1.188746021504214        1.0449077246192715       1.6828554227715868       2.0295053659187294       0.5429604095162174       0.06677559606069305      0.1367111255538997       0.03828304003999528      0.03770655175899365      0.002593797664679461     1.4246177148025756E-4
0.15000000000000002       2.3899999999999997       5.184432977291493E-11    1357.8828415209657       0.5372119118798363       2.3710259159922127       3.6418667287366393       1.1768057083491499       1.0378866238184998       1.6778805557870857       2.0257164417282336       0.5421143181659649       0.06749247868260633      0.13817881488822947      0.038694035189985966     0.03811135790499534      0.0026216438926469033    1.4399119801159619E-4
0.17                      2.3899999999999997       5.16892162194789E-11     1356.241576533424        0.5342722086319631       2.351825981865382        3.6009343167139436       1.1633244352010872       1.0297935655157282       1.6729746028334145       2.0224671957930718       0.5414711137337757       0.06784175801657953      0.13889390204127852      0.038894280122513204     0.03830858743287312      0.002635211123405234     1.4473636474307758E-4
0.19                      2.3899999999999997       5.153529929836525E-11    1354.5292168824208       0.5306914565339031       2.3292945506701965       3.5545653802779182       1.1483022020600253       1.020628549710957        1.668137563910573        2.0197576281132434       0.5410307962196497       0.06782343406261268      0.1388563870130468       0.038883774837576976     0.038298240342626966     0.0026344993569544528    1.446972716747017E-4
0.21000000000000002       2.3899999999999997       5.1382579009574E-11      1352.7457625679563       0.526469655585656        2.3034316224066553       3.5027599194285637       1.1317390089259645       1.0103915764041864       1.6633694390185614       2.017587738688749        0.540793365623587        0.06743750682070576      0.13806626980353437      0.03866251933517729      0.038080316634256886     0.00261950859329456      1.4387391880646855E-4
0.23                      2.3899999999999997       5.122710211897257E-11    1350.8277887111158       0.5217511260613549       2.274321028396733        3.4452646467579227       1.1135216099680858       0.9993051045092388       1.6584296784484343       2.0158504730158566       0.5407014228992918       0.06715773903444426      0.13749349514917156      0.03850212598797878      0.037922338583359666     0.002608641434130633     1.4327705083695317E-4
0.25                      2.3899999999999997       5.10706645782333E-11     1348.8234366979625       0.5164343231887434       2.2419567795437834       3.3823782763042343       1.0937476763686451       0.9872029666412142       1.6534788003310945       2.0145556123813875       0.5407792685791941       0.06668766672275783      0.13653110591397907      0.03823262937257415      0.03765690020471961      0.002590382181705923     1.4227417945583063E-4
0.27                      2.3899999999999997       5.091608237465716E-11    1346.7827823414025       0.510407328338204        2.206287292189144        3.314327758279994        1.072509586883971        0.9739102053324453       1.6487011351816494       2.013769570711631        0.5410673395268117       0.06566923598397162      0.13444605058221373      0.037648754019136976     0.03708181718591602      0.0025508227703679768    1.4010141791214394E-4
0.29000000000000004       2.3899999999999997       5.076335550824415E-11    1344.7058256414364       0.5036701415097371       2.167312566332814        3.2411130926852008       1.049807341514063        0.9594268205829327       1.6440966830000991       2.0134923480065896       0.5415656357421443       0.0641024468180856       0.1312383291538757       0.036750499927667296     0.036197089526948896     0.002489963200116797     1.3675876620589304E-4
0.31                      2.3899999999999997       5.061248397899428E-11    1342.5925665980635       0.49622276270334253      2.1250326019747945       3.1627342795198565       1.025640940258922        0.9437528123926765       1.6396654437864442       2.0137239442662613       0.5422741572251922       0.06198729922509984      0.12690794162896488      0.03553786709816508      0.03500271722781826      0.0024078034709523813    1.3224622433707806E-4
0.33                      2.3899999999999997       5.046065041123402E-11    1340.4332846294296       0.48814009902304034      2.0794780423721075       3.0790370188330076       0.9999485588628617       0.9270022076102578       1.6352535554513818       2.0143765546063483       0.5431538567627788       0.059502390866904856     0.12182053487278474      0.03411324715039205      0.03359955003572801      0.0023112809406170428    1.269448198186849E-4
0.35000000000000003       2.3899999999999997       5.0256600676749797E-11   1337.9808904208876       0.4816352265441687       2.0325915665390983       2.987644938155991        0.9714160666453675       0.9126494318394295       1.6276505878290903       2.014003682092854        0.5434127788713234       0.06307656262093428      0.12913801419520363      0.036162351440602536     0.035617797721849004     0.00245011427039127      1.3457010315110065E-4
0.37                      2.3899999999999997       5.0110980328136254E-11   1335.762318162258        0.4735502487037385       1.9796711717797062       2.8903847657353228       0.9418468485114093       0.8969018681867141       1.621847355985945        2.0169269769409968       0.5446547011302872       0.06739141312212682      0.13797190117509198      0.03863609340995327      0.038054288645983286     0.0026177181528524887    1.4377558063592396E-4
0.39                      2.3899999999999997       5.004794655915497E-11    1333.8704772559859       0.4629799583379747       1.9198074716918914       2.788282044664974        0.9118343570494285       0.8784529210867486       1.6191765118929002       2.0239241536894825       0.5472392394262109       0.07015995577421952      0.14363999857054702      0.040223323407962815     0.039617617211605255     0.0027252580310294892    1.4968210208842126E-4
0.41000000000000003       2.3899999999999997       5.006749936980595E-11    1332.3053677020707       0.4499243554468772       1.8530004662756534       2.6813367749449464       0.881378592259425        0.8573025905395326       1.619638055549956        2.0349952123383104       0.5511663937590946       0.0713821905772124       0.14614230638156875      0.04092404143463116      0.0403077834187149       0.002772733904922272     1.522896675085925E-4
0.43                      2.3899999999999997       5.016963876008917E-11    1331.0669895005124       0.43438344003044593      1.7792501555309925       2.5695489565752387       0.8504795541413986       0.833450876545066        1.6232319869571115       2.050140152887481        0.5564361641289377       0.0710581175311054       0.1454788246081571       0.04073824748995831      0.0401247872673122       0.0027601457745308356    1.515982768964377E-4
0.45                      2.3899999999999997       5.035614392304199E-11    1330.1611646361798       0.41638808515163794      1.698450316094318        2.4526502947235946       0.819041415820951        0.8070442520373222       1.629955902595541        2.0694803320502784       0.563076489301926        0.06946046082998095      0.14220790740569692      0.039822296767426046     0.039222629463444784     0.0026980872012674897    1.4818977113555134E-4
0.47000000000000003       2.3899999999999997       5.062428442210226E-11    1329.6736566205025       0.39608073420533046      1.6106936888476044       2.330954510629594        0.7870159147805827       0.7786190402940892       1.6395013280434085       2.0929352689690424       0.5710444307859023       0.06720715800602978      0.1375946716811344       0.03853045832163888      0.03795024427226242      0.0026105610398047307    1.4338248328012306E-4
0.49                      2.3899999999999997       5.0967438633323896E-11   1329.632917703944        0.37344695237472614      1.5163384118084327       2.205408240856829        0.7546563133343022       0.7480329364795659       1.6517119932355455       2.1201092842875275       0.5802359758845682       0.06383177470350594      0.13068417626534726      0.03659532120952082      0.03604424758018682      0.0024794493486484767    1.3618130331213949E-4
0.51                      2.3899999999999997       5.138560655670699E-11    1330.0389478865056       0.34848673965982535      1.4153844849768054       2.076011485405304        0.7219626114821107       0.7152859405937532       1.6665878981719535       2.1510023780057366       0.5906511245979245       0.05933431092240953      0.12147642115833573      0.034016885431071925     0.03350463938721803      0.002304752127798731     1.2658623123160075E-4
0.53                      2.3899999999999997       5.1878788192251455E-11   1330.8917471681866       0.3212000960606288       1.307831908352724        1.9427642442750188       0.688934809224008        0.6803780526366514       1.6841290428526319       2.1856145501236663       0.6022898769259702       0.05371476666274067      0.1099714063601          0.03079515098629226      0.030331419693356107     0.0020864693772554986    1.1459726703850703E-4
0.55                      2.3899999999999997       5.2450391097950886E-11   1332.2045009035378       0.29154724751116806      1.1935060676232876       1.8054905360010383       0.6555577622948248       0.6433058004666907       1.7044491119839131       2.224113326668185        0.6152001051168948       0.04693576631171518      0.09609261196825912      0.026908690105679978     0.026503483400914032     0.001823149297516046     1.0013467208099287E-4
0.5700000000000001        2.3899999999999997       5.304112107897327E-11    1333.8332966577775       0.26057474855674145      1.0750014606652265       1.6649792913180868       0.6209096562927834       0.6059512130226822       1.7251986782480868       2.263817102494597        0.6285549344595674       0.039566373216337755     0.08100509371080356      0.022683751841042488     0.022342166713742017     0.0015368962989876411    8.441250923953176E-5
0.59                      2.3899999999999997       0                        NaN                      0.22737463490140733      0.9532284181354022       1.5113261703193652       0.5809281299917166       0.5643613893783188       1.7468343618025146       2.310689335505186        0.6451921184544286       0.025597272838475304     0.05240585164792168      0.014675142998339613     0.014454156160519843     9.942875904882062E-4     5.461026256236198E-5
0.61                      2.3899999999999997       0                        NaN                      0.19563929672098904      0.8362904295798828       1.3623465022569259       0.5404134827929837       0.5249080978765404       1.7620420148524685       2.3490631716227046       0.6592687195691187       0.01381110005134527      0.02827576456885222      0.00791802585755225      0.007798791619341856     5.364714232917315E-4     2.9465162356879497E-5
0.63                      2.3899999999999997       0                        NaN                      0.16542474275086677      0.7243122858811087       1.2184243589749362       0.49947329663550305      0.48771508674104014      1.7707018490113413       2.378647197540806        0.6706737967283508       0.004378915391928919     0.008965048419661914     0.002510470938044467     0.0024726668066571518    1.700923868517887E-4     9.342156127357617E-6
0.65                      2.3899999999999997       0                        NaN                      0.136730972991039        0.6172939870390756       1.0795597404733919       0.4581075715192733       0.45278235597181665      1.772813864279134        2.399441413259491        0.6794073499321254       -0.0026992811397743505   -0.00552629679965053     -0.001547521760184091    -0.0015242182775346167   -1.0484951883164603E-4   -5.75875612620494E-6
0.67                      2.3899999999999997       0                        NaN                      0.10988816187700039      0.5161226440122487       0.9460307871781081       0.4160986729859989       0.42057797019725074      1.7675573944381224       2.4105179047499217       0.6851792957258704       -0.006827167246513385    -0.01397740752126317     -0.003914075387967468    -0.0038551349644858754   -2.6519105039941925E-4   -1.456535617063265E-5
0.01                      2.4099999999999997       5.08479903684985E-11     1360.4147957867422       0.5294377003088998       2.34781261900515         3.6238881686948394       1.1710992034172385       1.0262917403354728       1.6454087358399243       1.981989277239325        0.5300310010992743       0.06595822243488668      0.13503769880858846      0.03781443250834643      0.037245000792082136     0.0025620480147046376    1.4071795335562738E-4
0.03                      2.4099999999999997       5.083911521546496E-11    1359.9659850678636       0.5291149307654018       2.3453344951898174       3.618376946402632        1.1693154376652395       1.0253373477408627       1.645152201876676        1.9820864596438856       0.5300929740505582       0.06592708402565749      0.13497394846827232      0.037796580582828324     0.03722741769124054      0.0025608384899994275    1.4065152140740731E-4
0.05                      2.4099999999999997       5.081203211743097E-11    1359.3641762872724       0.5284026087267799       2.3404469500197402       3.6078390458208913       1.165888486639744        1.0233587255579097       1.6443221074915542       1.9818216767465657       0.5300900549517344       0.06575007125614613      0.13461154638749845      0.03769509759589049      0.03712746289413897      0.002553962695019483     1.4027387516825894E-4
0.06999999999999999       2.4099999999999997       5.0766741074396516E-11   1358.6093694449694       0.5273007341930342       2.3331499834949185       3.592274466949614        1.160818350340752        1.020355873786614        1.642918452684558        1.9811949285473645       0.5300222438028025       0.0654271841263526       0.13395049256626684      0.03750998354753291      0.03694513640077744      0.0025414206297648006    1.3958501463818215E-4
0.09                      2.4099999999999997       5.0703242086361586E-11   1357.7015645409545       0.5258093071641645       2.323443595615351        3.571683209788799        1.1541050287682628       1.0163287924269748       1.6409412374556878       1.9802062150462822       0.5298895406037627       0.06495842263627688      0.13299078700457742      0.037241238437755605     0.03668043821115593      0.0025232122942353812    1.3858493981717696E-4
