% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.63                      1.47                     6.642339829946802E-11    1.9679499442193449       2.8546722426622466       0.9780801662260241       0.9814638345251556       2.1514778943624755       2.764460772315938        0.7563072541532778       0.0881139645122735       0.18039762991468317      0.0505165154713121       0.04975580840270353      0.0034226545154288474    1.8798591427259724E-4
0.65                      1.47                     6.827829674351346E-11    1.7428850063016106       2.597617650734666        0.9215373268776473       0.9131517336088326       2.215481501008234        2.872031972902751        0.7906590517329306       0.0739425123083696       0.15138410857122603      0.04239189653636732      0.04175353470467583      0.0028721857543833767    1.5775196198288712E-4
0.67                      1.47                     7.067792418010661E-11    1.488736138715707        2.3315699653235247       0.868105839232577        0.8340838304033044       2.299276481370303        3.004554571601204        0.8330340265515593       0.05080488603551477      0.1040139446638545       0.02912689067660601      0.028688281017615058     0.0019734394378666466    1.0838920940359049E-4
0.01                      1.49                     8.073526089736224E-11    3.7825648033063857       6.132739744130603        2.020065610311523        1.7170607164470948       2.6134968115740715       3.1045599718514674       0.8264319818718788       0.10459658265305768      0.21414285138831304      0.05996614628664872      0.05906314118164747      0.004062897043590051     2.2315060193535494E-4
0.03                      1.49                     8.06683865447032E-11     3.779590163925637        6.127592987062425        2.0183064218149056       1.7155744025897315       2.6113216964174413       3.1020101106075746       0.8257564680000067       0.10451230597675507      0.21397030992174493      0.059917829722459626     0.05901555219638117      0.004059623442767648     2.229708026477585E-4
0.05                      1.49                     8.053615624182668E-11    3.7736854988024713       6.117167896261661        2.014721439048411        1.7125800883732816       2.6070205863637512       3.096995769563751        0.8244305718682893       0.10434127033214448      0.2136201449383684       0.05981977347411193      0.05891897253604717      0.0040529798202208036    2.2260590824988084E-4
0.06999999999999999       1.49                     8.033847157945616E-11    3.7648523878922266       6.101489450526017        2.009321164091817        1.708082114460299        2.6005901121201203       3.089509821950685        0.822452120721617        0.1040852849391346       0.2130960604933276       0.05967301478338688      0.058774423823036805     0.004043036452377594     2.2205977860503107E-4
0.09                      1.49                     8.007754827943074E-11    3.753184006731259        6.080698454637483        2.002151783134073        1.702123613815737        2.592102493952212        3.0796398688505437       0.8198445843106762       0.10374493142779276      0.21239924737046947      0.05947788710394828      0.05858223448967463      0.004029815931783789     2.2133365458644182E-4
0.11                      1.49                     7.975338634175047E-11    3.7386803553195733       6.054794908596061        1.9932132961751805       1.6947045864395949       2.5815577318600296       3.067385910263327        0.8166079626354669       0.10332020979811901      0.21152970556979403      0.05923439043579612      0.058342404535960665     0.004013318258439393     2.2042753619411313E-4
0.13                      1.49                     7.936351322386926E-11    3.7213043181757257       6.023763105885358        1.982497024098047        1.6857954334107192       2.5688732776661074       3.0526384425720785       0.8127120963061192       0.10282750297305082      0.21052097620462393      0.05895191725360364      0.058064184999222175     0.003994179802362237     2.1937637542190778E-4
0.15000000000000002       1.49                     7.891625739890727E-11    3.7012304472352375       5.987384423882705        1.9698937365264453       1.6754191283531357       2.554323532850295        3.0358013513828928       0.8082713954618954       0.10225287862863736      0.2093445353260725       0.058622480032779097     0.05773970863565801      0.003971859383368854     2.1815044848347333E-4
0.17                      1.49                     7.841246268095967E-11    3.678475018887289        5.945644434381793        1.9553963043669238       1.663580180901266        2.5379364027599793       3.016914560722367        0.8032970871354518       0.10159375203941655      0.20799509116966283      0.058244596927345925     0.05736751591379007      0.003946256601683532     2.1674424102042361E-4
0.19                      1.49                     7.785013732609481E-11    3.6529764328131282       5.898455812161213        1.9389743689279786       1.6502452210390364       2.5196464359115427       2.995896099049453        0.7977669711452896       0.1008557502919051       0.20648416419161933      0.05782149399579159      0.05695078431224098      0.003917590033024458     2.151697580879097E-4
0.21000000000000002       1.49                     7.723020196391544E-11    3.6247500188388453       5.845804196683354        1.9206209889785          1.6354191920210623       2.4994841668875205       2.9727893659421882       0.7916932383132289       0.10003336694976704      0.20480048094544834      0.057350014349444735     0.05648640448060491      0.0038856457881483765    2.134152520307814E-4
0.23                      1.49                     7.655115808592994E-11    3.5938534036332923       5.787822385901444        1.9003724125886814       1.6191054801079374       2.477398564639377        2.9475157550279527       0.7850532517038733       0.09915679066524868      0.2030058473134035       0.05684746540974188      0.05599142321510101      0.0038515964998779946    2.1154512854709787E-4
0.25                      1.49                     7.582211599048875E-11    3.5604068437215193       5.724146735853739        1.8780765350217894       1.6013170725145356       2.453691657397709        2.920526453250613        0.7779752039649219       0.09827741707016285      0.20120548668678634      0.05634331274714062      0.05549486237649078      0.0038174385542830017    2.0966903716732155E-4
0.27                      1.49                     7.505570127068753E-11    3.5242239306770973       5.6539476521627705       1.8534744973776327       1.5820482707415846       2.428788185019808        2.8924659870249636       0.7706435509776876       0.09728801021056546      0.19917985257214108      0.05577607704044044      0.05493616843494657      0.0037790065319090044    2.075581963474979E-4
0.29000000000000004       1.49                     7.425159002631898E-11    3.485312053580819        5.577235934325689        1.8265678928177056       1.5612974658305587       2.4026773385151357       2.8633189617549126       0.7630539132279214       0.09619614693453875      0.19694445721481765      0.05515010216368548      0.05431961985193092      0.00373659474403169      2.0522877084337175E-4
0.31                      1.49                     7.340993321546804E-11    3.44378590904349         5.494235352497364        1.7974261100268558       1.5391029330566404       2.375362663040314        2.833072212094083        0.755200999167431        0.09503450040419686      0.19456619308798784      0.05448411992980201      0.05366366636583729      0.0036914723305253366    2.0275046690736522E-4
0.33                      1.49                     7.253299758594515E-11    3.399674823347989        5.4050272740618395       1.7660861053913501       1.5155016725502706       2.3469187792742208       2.8018195217402218       0.7471104281315533       0.09377487971714898      0.19198734434598974      0.053761968245021385     0.05295238926110429      0.0036425442581577436    2.0006314092218172E-4
0.35000000000000003       1.49                     7.161672285994051E-11    3.3533100506484264       5.309409985818002        1.7323693967337441       1.4904314208159735       2.3172168435280076       2.769407048501579        0.7387369170646502       0.09282239258266184      0.19003729678500664      0.05321589894338595      0.05241454298858771      0.003605546327014987     1.980310661449253E-4
0.37                      1.49                     7.070505645639143E-11    3.303472108357549        5.20537678750153         1.6958933188959986       1.4640315363998202       2.287721370220792        2.7379738251700116       0.7306915253692221       0.09186671697868388      0.18808072140130694      0.05266800166398047      0.05187489626505345      0.0035684245445671598    1.9599218895722614E-4
0.39                      1.49                     6.98093608004062E-11     3.2497418461413554       5.092563146443651        1.6566500840672556       1.4363656564848175       2.2588088206871775       2.7080545342284386       0.7231267758863684       0.09068353972016534      0.18565837694788073      0.051989675673133326     0.05120678490146719      0.003522465802285655     1.934679504903691E-4
0.41000000000000003       1.49                     6.892976814320316E-11    3.192127665439425        4.970860267424346        1.6145945895730884       1.407429184457696        2.23048556568626         2.6796656660680407       0.7160463582389864       0.08933679303535932      0.1829011532617235       0.051217573882962886     0.050446309869080594     0.003470153451486276     1.9059474635935327E-4
0.43                      1.49                     6.806885651015924E-11    3.1305366341379273       4.840207171263616        1.5697304392479419       1.3772264464832351       2.202835951489291        2.652927265255778        0.7094858594836442       0.08772653793304314      0.1796044430793618       0.05029440038555903      0.0495370380550861       0.0034076055122641427    1.8715936265716087E-4
0.45                      1.49                     6.722662590127444E-11    3.0649687522368585       4.70060385796146         1.522057633091815        1.3457574425614345       2.17585997809627         2.6278393317916495       0.7034452796203414       0.08585277441321673      0.17576824640079566      0.04922015518092174      0.04847896945948373      0.0033348219846192555    1.8316179938379184E-4
0.47000000000000003       1.49                     6.640863625699262E-11    2.995926571798487        4.550498996090779        1.4709621118522633       1.3136688044069913       2.1496897398894843       2.604808272243708        0.6979710336765124       0.08710533270118764      0.17833263614004607      0.04993825792982471      0.04918625859957025      0.00338347572870955      1.85834058159654E-4
0.49                      1.49                     6.574852365398979E-11    2.9163535838697094       4.387454913132489        1.417275380537371        1.280085314337523        2.128749934563548        2.590018959578512        0.6949611669574588       0.08696088302146784      0.17803690117899165      0.049855443650376696     0.04910469138570406      0.003377864798009952     1.8552588334015953E-4
0.51                      1.49                     6.524841926074829E-11    2.8261230655751786       4.211458574570041        1.361022259961047        1.2449808415085581       2.113112051888687        2.5835673703995363       0.6944465288088424       0.08528352162505803      0.17460280282582355      0.0488937975208246       0.048157526282830584     0.003312710215655092     1.819473323418585E-4
0.53                      1.49                     6.490832307726811E-11    2.725235016914895        4.022509980403439        1.3022027501232925       1.2083553859200984       2.1027760918649014       2.5854535047067824       0.696427119230664        0.08207324851195824      0.16803034108054174      0.04705331954116845      0.04634476329094982      0.003188011981644973     1.7509840516475098E-4
0.55                      1.49                     6.471178217332401E-11    2.61454833566562         3.8207116743744614       1.240710416987819        1.1708679134917492       2.0969791580031325       2.5950175393073986       0.7006429908672491       0.07821924386510985      0.16013995380969342      0.04484378457759403      0.044168500789845286     0.0030383089637404503    1.668761149618432E-4
0.5700000000000001        1.49                     6.464467107504576E-11    2.4942362209702087       3.6043748238043665       1.1759106243713497       1.1345905376451073       2.0942035975838382       2.6122929294655988       0.706825912781247        0.07980763726591913      0.16339190605658388      0.04575442456809558      0.04506542783377345      0.0031000077180258724    1.7026485802122622E-4
0.59                      1.49                     6.492225523806582E-11    2.3528354448841924       3.372630972208568        1.11019122164773         1.0966033499132557       2.101188140758584        2.6475638916229265       0.7179960685691333       0.09071645897714387      0.18572577325640405      0.05200854857442275      0.051225373603633176     0.003523744501345057     1.9353818177158017E-4
0.61                      1.49                     6.570938037674518E-11    2.1837918311007787       3.1314646665819716       1.0470644076407267       1.049000218988965        2.1264257842528327       2.706378213309148        0.736676841132628        0.09411334795018621      0.19268029769770076      0.05395601507772734      0.05314351402375249      0.003655691547949394     2.0078524281138754E-4
0.63                      1.49                     6.703601027281438E-11    1.9858737474305879       2.881266951443031        0.9869678378288314       0.9908346125246629       2.1712160296514074       2.7899353287127115       0.7633054279379335       0.08875680606604007      0.18171373336493718      0.05088506222183232      0.050118805361920496     0.003447624729388497     1.893573785789206E-4
0.65                      1.49                     6.89073691614313E-11     1.7588717340922295       2.6220761428205317       0.929982619720243        0.921913203771156        2.2357976487662925       2.8984438422279144       0.7979571919822149       0.07443409011294312      0.15239052646825949      0.04267372244112083      0.04203111671105547      0.0028912803553563455    1.5880071405686738E-4
0.67                      1.49                     7.132345704259588E-11    1.5027857910857063       2.353892240714474        0.8761087533149626       0.8422359927284452       2.320170641597487        3.0319037538547535       0.8406321332654709       0.05114520009089553      0.10471067700766805      0.029321995735593024     0.028880448071157555     0.001986658425852945     1.0911524924522827E-4
0.01                      1.51                     8.140329329596885E-11    3.8138139346263076       6.183570326037944        2.0368010143470126       1.731272254704177        2.6351255267502807       3.1302423341398984       0.8332671995500557       0.1054629327386665       0.21591654870161975      0.060462832456037174     0.05955234796184194      0.004096549110533858     2.2499890843052613E-4
0.03                      1.51                     8.133606208832968E-11    3.8108246264485808       6.1783931304639985       2.0350306507021116       1.7297769125222944       2.632938711169176        3.1276793218730923       0.8325882550516064       0.10537819201081788      0.2157430571722605       0.06041424984699091      0.05950449693797665      0.004093257484326624     2.2481811911649488E-4
0.05                      1.51                     8.120370008142706E-11    3.8049143351725574       6.167949585550247        2.0314382521083556       1.7267774875087374       2.628633251394819        3.122660972147524        0.8312613972685114       0.10520661490034866      0.21539178363409223      0.06031588317147565      0.059407611525067905     0.004086592829352327     2.2445206953334036E-4
0.06999999999999999       1.51                     8.100620727526101E-11    3.796083060798236        6.152239691296687        2.0260238185657413       1.7222739796635056       2.622209147427208        3.115187284963193        0.8292866262007711       0.10494820140725875      0.21486272808711476      0.06016773242949133      0.05926169172311571      0.004076555145610965     2.239007596810625E-4
0.09                      1.51                     8.074324075742028E-11    3.7843190002002824       6.131264898051426        2.01879018516742         1.7162649147852074       2.61365520600304         3.1052421350847954       0.8266593996410964       0.10460394464880238      0.21415792376181406      0.05997036698394675      0.05906729832123098      0.004063183009249611     2.2316630831638773E-4
0.11                      1.51                     8.041616911975331E-11    3.7696844801430536       6.10513905030708         2.0097767380267157       1.708782366483075        2.6030159057527875       3.092876832807824        0.8233932355259271       0.10417575773921606      0.21328128741844413      0.05972488364016055      0.05882551160840004      0.004046550732315356     2.2225279695500835E-4
0.13                      1.51                     8.002292246541811E-11    3.7521583480292313       6.0738319468786734       1.9989649570634414       1.6997946306406644       2.590221619377225        3.078002497427685        0.8194639353831241       0.10367879863515286      0.21226385227029532      0.05943997258879683      0.058544890913342085     0.004027247102851851     2.211925641979134E-4
0.15000000000000002       1.51                     7.957172679152429E-11    3.731918303966009        6.037172966302073        1.9862662686155663       1.689334815415038        2.5755434519221327       3.0610129953568848       0.8149826931356514       0.10310176623334225      0.21108248132362645      0.05910915480736044      0.058219054778450643     0.004004833146488206     2.1996149981192526E-4
0.17                      1.51                     7.906263246084569E-11    3.708947710377906        5.995084333148841        1.9716510255258335       1.67738910756331         2.558983460197254        3.0419183452892873       0.8099528448747487       0.10244270119748476      0.20973316318675195      0.058731306991015086     0.05784689681426692      0.003979232755750768     2.1855542366932347E-4
0.19                      1.51                     7.849595804570547E-11    3.6832500829301584       5.947533471521534        1.9551045843189272       1.6639527270962822       2.540552152417053        3.0207367103766534       0.8043797325854946       0.10169914097941926      0.20821085623143187      0.05830501733911177      0.05742702647985713      0.00395035027665745      2.16969082069743E-4
0.21000000000000002       1.51                     7.787170354610366E-11    3.654825421622771        5.894520381420155        1.9366269449948488       1.6490256740139557       2.5202495285815325       2.9974680906189852       0.7982633562678897       0.10087108557914583      0.2065155604576663       0.057830285851650544     0.05695944377522136      0.003918185709208253     2.1520247501318412E-4
0.23                      1.51                     7.718821966833178E-11    3.6237241769129076       5.836157789407463        1.9162466959172115       1.632606068075398        2.4980196289369063       2.972029080465642        0.7915798953270005       0.09998873728549959      0.20470910966619305      0.05732442776804501      0.056461203196828146     0.0038839122159186786    2.1332003729055907E-4
0.25                      1.51                     7.645434135321111E-11    3.590052621743583        5.772039713920183        1.8937954238412282       1.614696090616352        2.4741554908103205       2.9448627065657766       0.7844555940417871       0.09910337270218052      0.20289648355947745      0.056816840418882436     0.055961259393164355     0.0038495215593902727    2.1143116449291496E-4
0.27                      1.51                     7.568309041373044E-11    3.553644713441612        5.701398204789639        1.8690379916879802       1.5953057189777573       2.4490947875475024       2.9166251682176023       0.777077687508291        0.09810797485434991      0.20085858396473377      0.05624617002562097      0.055399182486566584     0.0038108568260828623    2.093075422552235E-4
0.29000000000000004       1.51                     7.48744668498897E-11     3.514500452006989        5.624233262015827        1.8419743994574667       1.5744349531596131       2.4228375191484512       2.8873164654211156       0.7694461757265112       0.09700254374200766      0.1985954108819619       0.055612416588260556     0.054774972477034806     0.003767918015996446     2.0694917057748465E-4
0.31                      1.51                     7.402847066168894E-11    3.4726198374397175       5.540544885598748        1.812604647149687        1.5520837931619194       2.395383685613167        2.85693659817632         0.7615610586964485       0.0957870793651538       0.19610696431116187      0.0549155801068012       0.05408862936456904      0.003720705129131024     2.043560494596984E-4
0.33                      1.51                     7.314433223653874E-11    3.428075353789572        5.450480387533738        1.7809721693144205       1.528269743692538        2.3667070536087857       2.8254377007451983       0.7534078528850003       0.09449433636439568      0.19346030353819124      0.05417443910651024      0.053358648896482196     0.0036704904702704803    2.0159805898381684E-4
0.35000000000000003       1.51                     7.221986065938698E-11    3.381259078116706        5.3539287377390865       1.746929868447951        1.5029632849423291       2.3367399290800526       2.7927421557913537       0.7449618716873466       0.09352889194624055      0.19148372824943227      0.05362094127950427      0.05281348596165028      0.003632989232918552     1.9953834061078887E-4
0.37                      1.51                     7.129731248988613E-11    3.331083349570736        5.249072326607294        1.7101404686653232       1.4763278612494406       2.306890877466146        2.7608965137517436       0.7368057500492796       0.09266430520800877      0.18971364107544117      0.05312526605276885      0.052325274900746455     0.0035994056605532804    1.9769379611260293E-4
0.39                      1.51                     7.039258158309772E-11    3.2769715156045054       5.135335093689661        1.6705594951384564       1.4484306758280543       2.277686673493857        2.7306564434089786       0.7291563052238209       0.09156071471042121      0.18745423632316235      0.052492567856132745     0.051702104241510456     0.0035565383463805516    1.953393512772142E-4
0.41000000000000003       1.51                     6.950653170046844E-11    3.2188828310387065       5.012647643630601        1.6281698657806092       1.419267224459329        2.249156110325516        2.7020668404143477       0.7220267792904018       0.09019361579532346      0.18465534507467904      0.051708797952263186     0.05093013680066659      0.003503435443785067     1.9242272687064888E-4
0.43                      1.51                     6.863916284199834E-11    3.1568172958733407       4.881009976430118        1.5829715805917832       1.3888375071432641       2.221299187961124        2.6751277047678546       0.7154171722490225       0.08856300846271552      0.18131696732999136      0.05077395634116022      0.05000937257821485      0.0034400969527668295    1.8894392289290696E-4
0.45                      1.51                     6.779047500768734E-11    3.0907749101084048       4.740422092088208        1.5349646395719767       1.3571415238798596       2.1941159064006794       2.649839036469495        0.7093274840996827       0.08666889271259738      0.17743910308909916      0.049688043022823807     0.048939811574155216     0.003366522873325837     1.8490293934398844E-4
0.47000000000000003       1.51                     6.696751518679392E-11    3.021138196985039        4.589068980905225        1.483457538490375        1.3248051872334192       2.1677867574096514       2.6266984800692406       0.7038307893749481       0.08791229739229332      0.17998475244767195      0.050400897927113275     0.049641931894724364     0.0034148210592606434    1.875556694398056E-4
0.49                      1.51                     6.630242130939838E-11    2.940970259806293        4.424767755484812        1.4293557584797176       1.2909740729872665       2.1466876151310954       2.6118000254118          0.7007984916595968       0.08776324366899817      0.17967959152838703      0.05031544410874775      0.04955776488965276      0.0034090312914082767    1.8723767216656436E-4
0.51                      1.51                     6.579733564176418E-11    2.850144792261794        4.247514274460242        1.3726875892076293       1.2556219759816185       2.130890395503615        2.6052392942405804       0.7002614225146835       0.08608127822901303      0.17623606721698848      0.049351158440278195     0.0486079999955739       0.003343697871900652     1.8364929871451667E-4
0.53                      1.51                     6.54522581838913E-11     2.7486617943515426       4.057308537831516        1.31345303067411         1.218748896216474        2.1203950985272115       2.6070162865555817       0.7022195819402078       0.08286640107233792      0.16965417951347622      0.04750804092170456      0.04679263721248774      0.0032188208007377663    1.7679054908366243E-4
0.55                      1.51                     6.526718893577978E-11    2.6365212660755386       3.8541505455986353       1.25165208287916         1.1803548336918346       2.115201724201884        2.6171310023568046       0.7066729699361697       0.07811861219897281      0.15993392841785037      0.04478609155302687      0.044111676540394315     0.0030344000779196204    1.666614232740017E-4
0.5700000000000001        1.51                     6.520556068312252E-11    2.5147423015780284       3.6357910694738718       1.1862906882354696       1.1433406404635695       2.112753589857791        2.634775070614148        0.7130191428508468       0.07903449474318022      0.16180903460754215      0.04531117511918413      0.04462885309284211      0.0030699761587699758    1.6861540433015044E-4
0.59                      1.51                     6.545919303866784E-11    2.3730550018235483       3.4014433246071305       1.1195290362567485       1.1060773307404932       2.1185391002928724       2.669366702722824        0.7239013416428299       0.09145903724774264      0.1872460698493862       0.052434275267155286     0.05164468945623878      0.003552588838164906     1.9512242844451283E-4
0.61                      1.51                     6.625755438676084E-11    2.202283772400903        3.158102486256831        1.055878735981335        1.0580582187282124       2.144115984444263        2.728909732943138        0.7428067176737881       0.09491740568335434      0.1943264625273164       0.05441698849031008      0.053597545830602514     0.0036869239620885867    2.0250065226928922E-4
0.63                      1.51                     6.760064472740153E-11    2.0024286133100877       2.9057685544229694       0.9953397874092282       0.9992833044267262       2.189484242311964        2.8134041612750904       0.769735270943722        0.08940960005001518      0.18305021264133237      0.05125931478864838      0.050487422215933206     0.0034729815305410095    1.9075007580447918E-4
0.65                      1.51                     6.948846406058984E-11    1.7734895245511106       2.6444415291055545       0.93791219054043         0.9297525878360371       2.254643873895973        2.922849987718679        0.8046870014526303       0.07493562034772545      0.15341732019143478      0.0429612541621704       0.042314318612231054     0.002910761543522187     1.598706990500835E-4
0.67                      1.51                     7.192101238632586E-11    1.5154665061239654       2.3741214103045793       0.8835959453749385       0.8494660689561429       2.3395948791962935       3.0572472122739063       0.8476619092005141       0.051495466576484974     0.1054277851776231       0.029522806610875977     0.02907823501949591      0.002000264001032111     1.0986252200610159E-4
0.01                      1.53                     8.201017911985859E-11    3.842207737585885        6.229742967882323        2.051998891972879        1.7441787706531005       2.654774159069993        3.1535753578194967       0.8394773121552156       0.10624951441246915      0.2175269344160039       0.06091378668916064      0.059996511463863804     0.004127102693413666     2.2667703375286666E-4
0.03                      1.53                     8.194259105723933E-11    3.839203760611183        6.2245353338026135       2.050217353179696        1.7426744001466994       2.652575643064415        3.150999194529779        0.8387949370301895       0.1061643096330746       0.21735249282385377      0.06086493803525726      0.05994839840139957      0.004123793041821604     2.264952544124007E-4
0.05                      1.53                     8.18098721953566E-11     3.8332788005381833       6.214061350383097        2.0466137794376564       1.7396659468086242       2.6482584828655846       3.1459676937812984       0.8374646486205176       0.1059922684710594       0.2170002692228945       0.06076630531488485      0.05985125094989188      0.004117110361462478     2.261282148028115E-4
0.06999999999999999       1.53                     8.161202253421041E-11    3.8244328573668853       6.198321017623772        2.0411881707467603       1.735153410638874        2.641822678473501        3.1384808555740555       0.8354864469262003       0.10573339092642356      0.2164702636131261       0.060617888528043416     0.05970506910934072      0.004107054652336286     2.255759149240989E-4
0.09                      1.53                     8.134904207380078E-11    3.812665931097291        6.17731433552464         2.0339405271070072       1.729136791637449        2.633268229888163        3.1285386799080497       0.8328603319472374       0.10538767699916707      0.21576247599454856      0.06041968767473295      0.0595098528797461       0.004093625914443028     2.24838354776263E-4
0.11                      1.53                     8.102093081412769E-11    3.797978021729398        6.1510413040857          2.024870848518397        1.7216160898043489       2.6225951371095713       3.116141166783281        0.8295863036836286       0.10495512668928991      0.21487690636716184      0.060171702754953454     0.05926560226110801      0.004076824147782706     2.239155343593037E-4
0.13                      1.53                     8.062385705425418E-11    3.7802907829678047       6.119504234657659        2.0139859646424694       1.7125578377138502       2.6096763142446746       3.101113769564123        0.8256158183287997       0.1044561985060535       0.21385543988053074      0.05988566281307765      0.05898386967502783      0.00405744403239826      2.2285110068864526E-4
0.15000000000000002       1.53                     8.01680236706147E-11     3.7598489759062357       6.082516355354979        2.0011776602953084       1.7020017784130683       2.5948472837636163       3.0839442176911565       0.8210865906107034       0.10387595659426854      0.21266749803450713      0.05955300499117583      0.05865622120807038      0.0040349054074435824    2.216131890035913E-4
0.17                      1.53                     7.965461020251363E-11    3.7366801349850274       6.040066247578226        1.9864381578309755       1.6899550464969872       2.5781469372272374       3.0646876809731545       0.8160140988642559       0.10321121950027566      0.21130656737003806      0.05917190533371609      0.058280860370886936     0.0040090846941330275    2.201950118615589E-4
0.19                      1.53                     7.9083616649951E-11      3.7107842602041754       5.9921539113273985       1.9697674572494699       1.6764176419656072       2.559575274635537        3.043344159410118        0.8103983430894577       0.10246198722407482      0.20977264788712346      0.058742363840698426     0.05785778716347744      0.003979981892466593     2.1859656926254795E-4
0.21000000000000002       1.53                     7.845504301292677E-11    3.6821613515636837       5.938779346602497        1.9511655585507925       1.661389564818928        2.5391322959885176       3.019913653002047        0.8042393232863088       0.10162825976566597      0.20806573958576344      0.05826438051212285      0.05738700158584197      0.00394759700244428      2.1681786120655847E-4
0.23                      1.53                     7.776711932745712E-11    3.65085548732263         5.880036003577909        1.9306536484069077       1.6448640725149544       2.5167581052160988       2.994309249236102        0.7975123893498078       0.1007401395826905       0.20624747188012807      0.057755213353296225     0.05688550176220681      0.003913099308788913     2.149231095005751E-4
0.25                      1.53                     7.702840479265699E-11    3.616958936895756        5.815475502651056        1.908046981821833        1.6268325251902642       2.492736736204596        2.9669658032137116       0.7903418345183328       0.09984878401113825      0.20442258029331403      0.05724419131757237      0.05638217499348945      0.0038784759413270937    2.1302145528506324E-4
0.27                      1.53                     7.625231763349678E-11    3.580326033336233        5.744391568080934        1.883134155159493        1.607320583686025        2.4675188020568584       2.938551192743009        0.7829176744385742       0.09884739517507432      0.20237241521847177      0.056670086237749585     0.05581671512183809      0.0038395784970862686    2.1088505162950385E-4
0.29000000000000004       1.53                     7.543885784997659E-11    3.5409567766440597       5.666784199867548        1.8559151684198876       1.5863282480022365       2.44110430277289         2.909065417823998        0.7752399091105328       0.09773597307449883      0.20009697665560144      0.05603289811382786      0.05518912214725275      0.003796406976066439     2.0851389853389718E-4
0.31                      1.53                     7.458802544209632E-11    3.4988511668192364       5.582653398010894        1.8263900216030167       1.5638555181388987       2.4134932383526873       2.8785084784566752       0.7673085385342078       0.09651451770941172      0.1975962646047029       0.05533262694580722      0.05449939606973342      0.0037489613782676033    2.059079959982431E-4
0.33                      1.53                     7.369921156012634E-11    3.454006430249894        5.491969122442843        1.7945439235403018       1.5398906537960266       2.384665586902484        2.8468562365097743       0.7591170087475559       0.09519417923643944      0.19489310702318022      0.05457566521713613      0.05375383311099518      0.0036976748147651345    2.0309113222001182E-4
0.35000000000000003       1.53                     7.276661819529578E-11    3.4069166726540376       5.394886079918884        1.760306511379607        1.5144148561673394       2.3544331261747695       2.8138442453427555       0.7505865897063739       0.09423683599438132      0.19293311744788344      0.054026811866064305     0.05321324471287773      0.003660488255422555     2.0104869722543245E-4
0.37                      1.53                     7.183688053046191E-11    3.3563092254046873       5.289129634588706        1.7232065053027932       1.4875605039096798       2.324352187390473        2.7817573677693503       0.7423693060610795       0.09337180733195152      0.1911621255129006       0.05353088328027611      0.052724784108149084     0.003626887517176028     1.9920320990819552E-4
0.39                      1.53                     7.09256923982473E-11     3.3017228875745888       5.174407830631317        1.683291396912246        1.4594363391466898       2.29494067525076         2.7513165625923532       0.7346707529495837       0.09224786460407222      0.1888610531982957       0.05288651696994088      0.052090121040455815     0.0035832296512071935    1.968053447972573E-4
0.41000000000000003       1.53                     7.003318529019184E-11    3.243159699144922        5.050735809532505        1.6405676326907197       1.4300459084363604       2.2662028039149957       2.722526224763492        0.7274921187301278       0.09086041345868275      0.18602049438748636      0.05209107895237222      0.051306661191154686     0.0035293361968156047    1.9384530011514253E-4
0.43                      1.53                     6.915935920629549E-11    3.1806196601156866       4.918113571292265        1.595035212638213        1.3993892117786912       2.23813857338318         2.6953863542827654       0.7208334034027112       0.089209453895783        0.18264044908047258      0.05114456922757011      0.05037440456024565      0.003465207154001261     1.9032307586185106E-4
0.45                      1.53                     6.830421414655829E-11    3.1141027704868827       4.776541115910603        1.5466941367547267       1.367466249173683        2.210747983655312        2.669896951150175        0.7146946069673342       0.08729498591537312      0.17872091727725434      0.05004698779553459      0.04929335114772876      0.003390842522764164     1.8623867203738307E-4
0.47000000000000003       1.53                     6.747628113503326E-11    3.0438717660210792       4.623940291002384        1.494775613461052        1.3348822545550936       2.1842598258854693       2.6466467128392606       0.7091754095354369       0.08852920747047248      0.18124776582574442      0.05075457793324221      0.04999028598163307      0.003438784004026331     1.8887181048183455E-4
0.49                      1.53                     6.680620598324501E-11    2.9631088795923657       4.458381923119848        1.44025878475463         1.3008035161322573       2.1630013466542946       2.6316391161895756       0.7061206808237884       0.088375549703602        0.18093317894822905      0.050666484575959216     0.049903519185356085     0.0034328153990211994    1.8854399075484668E-4
0.51                      1.53                     6.629613904121812E-11    2.871688462797898        4.279871299633157        1.3831755667867767       1.265203794949925        2.147044790074195        2.6249692430261122       0.7055611806825777       0.08668898022004154      0.1774802286786          0.049699559368572156     0.0489511545000718       0.0033673031423608075    1.8494579484905224E-4
0.53                      1.53                     6.594608030895253E-11    2.7696105156376785       4.088408420542308        1.3235259595574926       1.2280830910080969       2.1363901561451724       2.626637093348869        0.7074969091118044       0.08346949901979107      0.17088891501685727      0.047853802311081044     0.04713319192578025      0.0032422472340451545    1.780772227644513E-4
