% Model,RI_new.mph
% Version,COMSOL 5.3.1.229
% Date,"May 4 2018, 15:14"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp","Temperature (degC), Tp18","Temperature (degC), Tp218","Temperature (degC), Tp228","Temperature (degC), Tp238","Temperature (degC), Tp248","Temperature (degC), Tp38"
36,3.688384317399784E8,850.3653986453745,687.0255935024095,1481.0709754013342,811.3794216241828,746.835146335366,782.4397275757113,781.2964202885499,780.1845730075939,746.8468472517125,744.7032081121866
37,3.6773760361186206E8,850.4086514505278,687.6052730042367,1480.843842026789,813.4308582997477,747.2877193049407,782.7630571149933,781.6238708459872,780.5160306227714,747.298436239935,745.1598825430095
38,3.666367754837577E8,850.4519042556936,688.1849525061419,1480.6167086522441,815.4867044989982,747.7402922745506,783.0863866542057,781.9513214034274,780.847488237877,747.7500252281949,745.6165569738058
39,3.656395931360249E8,850.5088897094498,688.721396408929,1480.3634774565853,817.4346145949368,748.1585170971891,783.3925092528933,782.2610164871429,781.1606569399704,748.1673306109855,746.0380844113325
40,3.647879297488222E8,850.5851558395701,689.1971374121216,1480.0736048483645,819.2309821052105,748.5285170271329,783.6744732596586,782.5457828369548,781.4481479578434,748.536501717577,746.4102653736547
41,3.640052469417848E8,850.6705616187995,689.644103324808,1479.766363054102,820.9555136468458,748.8756568358269,783.9449853314007,782.8187321801068,781.7234669429171,748.8828556580053,746.7590545492852
42,3.6329154471493495E8,850.7651070471819,690.0622941471012,1479.441752073797,822.6082092198423,749.1999365232998,784.2040454680483,783.0798645165172,781.9866138952417,749.2063924322435,747.0844519381692
43,3.62646823068299E8,850.8687921247066,690.4517098790338,1479.0997719074508,824.1890688241996,749.5013560896018,784.4516536696823,783.3291798463084,782.2375888148518,749.5071120403808,747.3864575403138
44,3.620710820018194E8,850.9816168513568,690.8123505204942,1478.7404225550617,825.6980924599183,749.7799155346097,784.6878099362788,783.5666781694346,782.4763917016613,749.7850144823244,747.6650713557383
45,3.6156432151557934E8,851.1035812271499,691.1442160715626,1478.3637040166313,827.135960155418,750.0356148584302,784.9125142677912,783.7923594858358,782.7030225557111,750.0400997581429,747.9202933844683
46,3.611265416094894E8,851.2346852520528,691.4473065322204,1477.9696162921591,828.5738470186315,750.2684540609696,785.1257666642401,784.006223795562,782.9174813770204,750.2723678677675,748.152123626462
47,3.60757742283616E8,851.374928926124,691.721621902483,1477.5581593816446,829.9534815021217,750.4784331423533,785.3275671256728,784.2082710986189,783.1197681655289,750.4818188112467,748.3605620817265
48,3.604579235379047E8,851.5243122493138,691.9671621823135,1477.1293332850883,831.2748636058894,750.6655521025106,785.5179156520536,784.3985013950149,783.3098829213287,750.6684525885781,748.5456087502671
49,3.6041447734343004E8,851.6482292126899,692.1098256056813,1476.8352245212623,832.2393028173304,750.7673734453093,785.6376578896783,784.5176584904158,783.4284706978177,750.7699616780284,748.6451279822777
50,3.605551727600774E8,851.7433090609005,692.1793187777077,1476.6732349684453,832.9224457514648,750.8078694980157,785.7017106346854,784.5809486294737,783.4910191936045,750.8102720421631,748.6834666824479
51,3.606958681766572E8,851.8383889091466,692.2488119496836,1476.5112454156283,833.605588685599,750.8483655507223,785.7657633797074,784.6442387685278,783.5535676894275,750.8505824063178,748.7218053826665
52,3.6083656359326833E8,851.9334687573468,692.3183051216569,1476.3492558628113,834.2887316197333,750.8888616034345,785.8298161247145,784.707528907573,783.6161161852502,750.8908927704725,748.7601440828944
53,3.6097725900989074E8,852.0285486055674,692.3877982936718,1476.1872663099944,834.9718745538675,750.9293576561396,785.8938688697173,784.7708190466336,783.6786646810411,750.93120313464,748.7984827830697
54,3.6111795442651105E8,852.1236284537634,692.457291465554,1476.0252767571774,835.6550174880018,750.9698537088622,785.9579216147359,784.8341091856649,783.741213176837,750.9715134987758,748.8368214832637
55,3.6125864984313595E8,852.218708302,692.5267846375659,1475.8632872043604,836.3980467771556,751.0103497615622,786.0219743597562,784.8973993247095,783.8037616726423,751.0118238629237,748.8751601834682
56,3.613993452597346E8,852.3137881502092,692.5962778096275,1475.7012976515434,837.1473822651575,751.0508458142687,786.0860271047724,784.9606894637628,783.8663101684757,751.0521342270875,748.9134988836854
