% Model:              ss.mph
% Version:            COMSOL 5.3.0.260
% Date:               Dec 13 2017, 15:34
% Dimension:          2
% Nodes:              1330
% Expressions:        14
% Description:        , , , , , , , , , , , , , 
% Length unit:        m
% cpl1x                   cpl1y                    PdensityN (W/m^3)        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.8750000000000001        1.32                     0                        1.3727554925390284       2.434523488348862        0.8863935202132535       0.8291426698947343       1.6918112078270804       2.098580214944893        0.5713345062162447       0.02635507611011262      0.06300064480555674      0.016016675283405776     0.015138885353423816     0.0011377655895141786    6.078418824915151E-5
0.925                     1.32                     0                        1.1263634657918156       2.0370995566408565       0.7547778333338669       0.7404499312318553       1.7422061800334394       2.2213673036275177       0.6124793289411699       0.021734457227778014     0.051955259452255466     0.013208603181164215     0.012484708948997031     9.382904773684637E-4     5.012739442824157E-5
0.9750000000000001        1.32                     0                        0.8799714390446023       1.6396756249328506       0.6231621464544804       0.6517571925689762       1.7926011522397987       2.344154392310142        0.6536241516660951       0.017113838345443406     0.04090987409895419      0.01040053107892265      0.00983053254457024      7.388153652227481E-4     3.947060060733161E-5
1.025                     1.32                     0                        0.5404984553952223       1.1315218584658342       0.46701507629122374      0.5413073653715563       1.875864036129016        2.524365278397986        0.7135701184614089       0.007973245358847698     0.019059690550054        0.00484555153294258      0.0045799922793773856    3.442100995362219E-4     1.838914002558964E-5
1.075                     1.32                     0                        0.1954329682680689       0.6167152060961301       0.3093941080193146       0.4295503256427532       1.9611016946285407       2.7080263093638326       0.7746456983064711       -0.0014389173638014415   -0.003439668442422993    -8.744681022618966E-4    -8.265430937746455E-4    -6.211900417919633E-5    -3.3186568880386632E-6
1.125                     1.32                     0                        -0.0630087410845723      0.21193906213919736      0.17857225977108784      0.3309039207502169       1.976945846661693        2.7840113084236284       0.8030220253057769       -0.007981621051517694    -0.019079712430094882    -0.004850641765287761    -0.004584803542149151    -3.445717191405828E-4    -1.840845997475941E-5
1.175                     1.32                     0                        -0.04967905566079191     0.15237003691515622      0.13182933782616416      0.2733905119864295       1.7750764502291547       2.5221760677419534       0.7288084886169521       -0.005521751725072818    -0.013199503503846627    -0.0033557142559785666   -0.0031718051654023977   -2.3837757735572455E-4   -1.2735125512316195E-5
1.225                     1.32                     0                        -0.036349370237011534    0.09280101169111507      0.08508641588124047      0.21587710322264206      1.5732070537966163       2.2603408270602783       0.6545949519281273       -0.003061882398627941    -0.007319294577598372    -0.0018607867466693725   -0.0017588067886556448   -1.3218343557086634E-4   -7.061791049872977E-6
1.275                     1.32                     0                        -0.023019684813231217    0.033231986467074204     0.03834349393631699      0.1583636944588549       1.3713376573640788       1.9985055863786043       0.580381415239303        -6.020130721830779E-4    -0.001439085651350148    -3.6585923736018517E-4   -3.458084119088978E-4    -2.5989293786008648E-5   -1.388456587429785E-6
1.325                     1.32                     0                        -0.009689999389450846    -0.026337038756966927    -0.008399428008606685    0.10085028569506749      1.1694682609315405       1.7366703456969292       0.5061678785504782       0.0018578562542617976    0.004441123274898104     0.0011290682719490089    0.001067189964837855     8.020484799884953E-5     4.284877875013432E-6
1.375                     1.32                     0                        -2.5913695603556916E-4   -0.06105863143831668     -0.037191912402054085    0.05988126009502145      0.9720250971931401       1.4671434927277802       0.42910151833387106      0.003105277810647856     0.007423029385590898     0.001887159275020786     0.001783733977819442     1.3405684002950133E-4    7.161876155596182E-6
1.425                     1.32                     0                        5.586345202516164E-4     -0.038363895762058724    -0.02462575002297734     0.05738032429483738      0.7888725580501443       1.185908438457356        0.34723289439596366      0.0015302155852873554    0.0036579127378788016    9.299523934327982E-4     8.789865827118326E-4     6.60603904828263E-5      3.529221906848585E-6
1.475                     1.32                     0                        0.001344044816831328     -0.016002087230906088    -0.012210183712980202    0.054608791748556026     0.6061036285348722       0.9053614605034838       0.26554705152136876      -9.522278319607901E-7    -2.2762571094282064E-6   -5.786954185988118E-7    -5.469798891727645E-7    -4.110904312492063E-8    -2.196199713505121E-9
1.525                     1.32                     0                        0.001778632236862214     0.0015504669149762659    -0.0021145062308737146   0.04851683062764333      0.4310678931767301       0.6378360630437361       0.1872931380614172       -0.0010063797595210938   -0.002405706341993762    -6.116035402179891E-4    -5.780847591918118E-4    -4.344606224642045E-5    -2.3210700352200112E-6
1.575                     1.32                     0                        0.0010627584969729077    0.002539766402913018     -8.018564233450609E-5    0.03128069889067679      0.28375138887027807      0.41668432865045546      0.12125107090694959      -2.54804407288088E-4     -6.090986752564879E-4    -1.5485136254870185E-4   -1.463647718833933E-4    -1.1000070072511908E-5   -5.876696625536543E-7
1.625                     1.32                     0                        4.236031707034797E-4     0.0025095364352796276    0.001226496969772375     0.014725916731202281     0.1405412654119776       0.19740242454404378      0.05342684607893864      2.5315963575704893E-4    6.051669232515947E-4     1.538517929310565E-4     1.4541998336385726E-4    1.0929064788963197E-5    5.838762817707685E-7
1.675                     1.32                     0                        1.3869807424317333E-4    6.653067946337649E-4     4.275624481759135E-4     0.0033050192514771422    0.0321424792543897       0.036880110388929334     0.0069439612791429755    -9.161391664135758E-6    -2.1899903099685127E-5   -5.56761979876234E-6     -5.262487783457398E-6    -3.955031840276823E-7    -2.1129427843800478E-8
1.725                     1.32                     0                        5.1899229255341665E-5    3.433109662101605E-4     2.2213247760288865E-4    0.0010830772939128806    0.010551373739995795     0.011248188813595489     0.0019800841088755128    -2.625363447554405E-6    -6.2758161494350905E-6   -1.595502911919613E-6    -1.5080617500716016E-6   -1.1333862571306095E-7   -6.0550195381699705E-9
0.025                     1.46                     0                        0.10737515518805305      0.46558770840435093      0.2896900245058734       0.9176146635594129       4.896528588080527        6.9555885792439955       2.01002435525277         -4.268649229114351E-6    -1.0203852506212733E-5   -2.594017517990103E-6    -2.4518595473828747E-6   -1.842229531379486E-7    -9.841122040458493E-9
0.07500000000000001       1.46                     0                        0.1429290236392753       0.5778205855942428       0.34855827878394335      0.9334162092313601       4.845480730122611        6.858412168570393        1.9793247203592674       4.83611662886529E-6      1.156033827536592E-5     2.9388645912560216E-6    2.777808096743796E-6     2.0871437132514497E-7    1.1149435388694353E-8
0.125                     1.46                     0                        0.21218218289079632      0.7848620458832403       0.4518799515359068       0.9643242683518772       4.747371154589927        6.674303223497272        1.9228019498628584       -4.830154239872271E-5    -1.15463031863515E-4     -2.9354426334727914E-5   -2.774565137486318E-5    -2.085321503939505E-6    -1.114082571318087E-7
0.17500000000000002       1.46                     0                        0.36118689416772687      1.1914745291757938       0.631398580890762        1.0548999782082582       4.482103323635087        6.2849684421114285       1.8189509980770766       1.954542241132558E-4     4.6722931623782336E-4    1.1878698532729164E-4    1.1227671071713467E-4    8.43948461782378E-6      4.5089611865560344E-7
0.225                     1.46                     0                        0.6482928069628817       1.7650932928733118       0.847987000442411        1.1576951157747075       4.090305723019533        5.736368816235106        1.6706807746169323       -1.6297728309962395E-4   -3.8956647123463187E-4   -9.902378022236887E-5    -9.359773628182897E-5    -7.0276953268170106E-6   -3.7532836935384857E-7
0.275                     1.46                     0                        1.0835274873762917       2.446662505574134        1.0653469745303341       1.2100098488266395       3.6374197654660314       5.033410448848974        1.464175991632295        -0.0029018553357382094   -0.006936474796890243    -0.0017632723379720553   -0.001666647792328948    -1.2517728614592404E-4   -6.686047398325885E-6
0.32500000000000007       1.46                     0                        1.8356659617484894       3.2873160689401772       1.252871482323796        1.2019986429717733       3.026925252747811        4.022929798244679        1.1436291088566302       0.011059991633625973     0.02643736781726498      0.006720471588222387     0.006352199467357696     4.7710226002977107E-4    2.5483395998792873E-5
0.37500000000000006       1.46                     0                        2.7181481713371216       4.061244150906587        1.3306564342847802       1.1934785793678095       2.329781356285888        2.905255043580017        0.7808405207893083       0.09697606351126965      0.231815922959559        0.058933919260469106     0.05570410274213909      0.0041861481551735075    2.2363602118067303E-4
0.42500000000000004       1.46                     0                        3.1908069514649204       4.559429324772285        1.3728829023003128       1.1644998624108926       1.8649047090431283       2.2114696067981128       0.571632065777484        0.09937305191478382      0.23754738416419646      0.06039208540674044      0.05708229250046862      0.004290169979502488     2.2920132954629173E-4
0.47500000000000003       1.46                     0                        3.4311302449363996       4.936018125433642        1.422342629225565        1.117414430349644        1.5342773657647286       1.7395555311814899       0.44065705263315713      0.07798003790675946      0.18640781940188902      0.047390512946532196     0.04479328818724743      0.0033664431674572033    1.798493716789902E-4
0.525                     1.46                     0                        3.4552045664520485       5.056946600346947        1.4354455331044353       1.073241378703758        1.3596148014857512       1.5032360321852236       0.37753296897945704      0.06668488070239233      0.15940727144451586      0.040526172125686856     0.03830514483299796      0.0028788330335380837    1.5379933670019773E-4
0.5750000000000001        1.46                     0                        3.46297702606192         5.120864973150737        1.4339765347964815       1.03241222253076         1.2044067720829321       1.2951211207565045       0.3203340332690565       0.06394002062522698      0.15284581192079508      0.03885805488665432      0.036728448062990034     0.0027603381458742326    1.4746888186319363E-4
0.6250000000000001        1.46                     0                        3.2612494743617075       4.852792952458775        1.3766516274028364       1.0105807608906519       1.2278868788146404       1.3388439238061216       0.3341603587146611       0.06261976573834165      0.14968979984670516      0.038055700108686516     0.035970066185705675     0.002703341503898169     1.4442387758401037E-4
0.675                     1.46                     0                        2.9794932604250963       4.486946803580838        1.307187423643927        0.9937119951017733       1.3098233921029072       1.4653273817228516       0.37238728210694394      0.058626075514675954     0.1401430558675782       0.03562862546636748      0.033676006927140116     0.002530929947847208     1.3521291200082515E-4
0.7250000000000001        1.46                     0                        2.6977370464884842       4.121100654702903        1.2377232198850177       0.9768432293128948       1.3917599053911744       1.5918108396395825       0.4106142054992269       0.054632385291010235     0.13059631188845125      0.033201550824048444     0.03138194766857455      0.0023585183917962478    1.260019464176399E-4
0.775                     1.46                     0                        2.415980832551872        3.7552545058249676       1.1682590161261082       0.9599744635240162       1.473696418679441        1.718294297556313        0.4488411288915098       0.05063869506734453      0.12104956790932432      0.030774476181729404     0.029087888410008984     0.0021861068357452865    1.167909808344547E-4
0.8250000000000001        1.46                     0                        2.1342246186152605       3.389408356947031        1.098794812367199        0.9431056977351375       1.555632931967708        1.844777755473043        0.4870680522837927       0.04664500484367882      0.11150282393019734      0.028347401539410365     0.02679382915144342      0.0020136952796943252    1.0758001525126947E-4
0.8750000000000001        1.46                     0                        1.8151165874190474       3.0175601885324217       1.037070426043304        0.929766964358865        1.6552626685001088       1.9953190004186472       0.5331248601726606       0.039862471110910444     0.09528947508722596      0.02422547522846489      0.022897804060743196     0.0017208883504902784    9.19370379618136E-5
0.925                     1.46                     0                        1.5145482567273503       2.6299672375690335       0.9439547249932161       0.8802629825814333       1.7386782016358502       2.1435076716789503       0.5804868213985014       0.03282228911368456      0.07846023135605268      0.019946971048477296     0.01885378223509496      0.0014169592457148746    7.569987738555683E-5
0.9750000000000001        1.46                     0                        1.1728323298044043       2.1191452482310718       0.7872165296099463       0.7692888814937886       1.8227330935133683       2.325102281402854        0.6408858335967792       0.023572779697227715     0.056349687898513814     0.014325800116212754     0.013540678186169695     0.0010176519885585556    5.43672168057858E-5
1.025                     1.46                     0                        0.8277668426772524       1.60433859586137         0.6295955613380377       0.6575318417649859       1.9079707520128923       2.5087633123687003       0.701961413441841        0.014160616974578624     0.03385032890603692      0.008605780481008301     0.008134142813017687     6.113228848431392E-4     3.2659419892157584E-5
1.075                     1.46                     0                        0.4827013555500988       1.0895319434916657       0.47197459306612827      0.5457748020361827       1.9932084105124173       2.692424343334546        0.7630369932869034       0.00474845425192948      0.011350969913559914     0.0028857608458038204    0.0027276074398656517    2.0499378112772077E-4    1.0951622978529278E-5
1.125                     1.46                     0                        0.1376358684229455       0.5747252911219618       0.31435362479421913      0.4340177623073797       2.0784460690119415       2.8760853743003927       0.8241125731319656       -0.0046637084707196515   -0.011148389078917064    -0.002834258789400653    -0.0026789279332863772   -2.013353225876972E-4    -1.075617393509901E-5
1.175                     1.46                     0                        -0.04605116174218165     0.2649033914678672       0.20665890943429657      0.346685586905977        2.034404939580071        2.859147997678605        0.8242700643917481       -0.008730123371349131    -0.02086897416276383     -0.00530552641447943     -0.005014758347088757    -3.7688506081305737E-4   -2.0134773722845346E-5
1.225                     1.46                     0                        -0.03438271632988748     0.1994930718534607       0.15668495913060762      0.28665855668336365      1.814255623040812        2.5714498298538926       0.7426800982749366       -0.006239688377255049    -0.014915699355997248    -0.0037920233366833538   -0.0035842024318004395   -2.693713771858581E-4    -1.4390943806614201E-5
1.275                     1.46                     0                        -0.024575774801771613    0.1274128198193439       0.10300237923042194      0.22373319661278407      1.5731803667041397       2.2541430186506797       0.652649324612352        -0.003711089011390803    -0.008871194303185314    -0.0022553267578335518   -0.0021317241300680967   -1.6021011092017115E-4   -8.559093132010246E-6
1.325                     1.46                     0                        -0.014768833273655699    0.0553325677852268       0.049319799330236        0.1608078365422042       1.3321051103674666       1.936836207447465        0.5626185509497671       -0.001182489645526545    -0.002826689250373356    -7.186301789837423E-4    -6.792458283357472E-4    -5.104884465448377E-5    -2.727242457406266E-6
1.375                     1.46                     0                        -0.004961891745539795    -0.016747684248890227    -0.004362780569949856    0.0978824764716244       1.0910298540307937       1.6195293962442507       0.47258777728718215      0.0013461097203377097    0.003217815802438596     8.180663998660648E-4     7.732324733966006E-4     5.8112421611203525E-5    3.104608217197709E-6
1.425                     1.46                     0                        9.503613319890579E-5     -0.03926051302076242     -0.02365041861182939     0.06639890432583573      0.8794798739275542       1.3200673391331648       0.386542757008185        0.0017011102170007486    0.004066428803962532     0.001033809574246444     9.771518960688189E-4     7.343802298056513E-5     3.923365842598441E-6
1.475                     1.46                     0                        0.0010639321260350386    -0.01936493676581407     -0.013487926043240459    0.06178610932916077      0.6928995680381204       1.035423016060746        0.30377215215892495      1.9345388409111619E-4    4.6244296047127237E-4    1.1756702918876643E-4    1.1112379733780914E-4    8.351527944352635E-6     4.4617350198279705E-7
1.525                     1.46                     0                        0.0016935391172317514    -0.004232609661385157    -0.005580565964123218    0.05329954567218892      0.5084220240724117       0.7544067100085178       0.22112067201885413      -8.086807594656195E-4    -0.0019331156223969842   -4.914566428029352E-4    -4.645224827736502E-4    -3.4911270048478606E-5   -1.8651058112638854E-6
1.575                     1.46                     0                        0.001406490080521136     -2.795469575020888E-4    -0.0027120078732647945   0.03625514522304475      0.3337065128588232       0.48867371954541505      0.1406263349726972       -6.087912247132943E-4    -0.001455288522684547    -3.6997849679411455E-4   -3.497019165782241E-4    -2.6281910024503708E-5   -1.4040893618710147E-6
1.625                     1.46                     0                        7.205614634489728E-4     9.040056896891066E-4     -5.317174396037906E-4    0.01851986293928963      0.17611956564685988      0.2481458494109063       0.0668497269240316       -3.0097051904672353E-5   -7.194567362658086E-5    -1.829077355237419E-5    -1.7288352236776653E-5   -1.299309427672423E-6    -6.941452061167497E-8
1.675                     1.46                     0                        2.717766598581616E-4     0.0010128066700381634    4.2182810674866044E-4    0.002914631854759575     0.02811518533963638      0.0281755655712832       0.003625412640408725     -1.74797850056367E-5     -4.178465489527659E-5    -1.0622927030945937E-5   -1.0040740169867358E-5   -7.546135906074607E-7    -4.0314591063875065E-8
1.725                     1.46                     0                        1.0930398242622745E-4    5.378864180097188E-4     2.5333678948321443E-4    6.721374753592376E-4     0.006204054171539144     0.004353444188672104     1.0826334573992365E-4    3.089019327875241E-6     7.384165484791532E-6     1.8772787795765527E-6    1.7743950428653207E-6    1.333549539223101E-7     7.124362140908354E-9
0.025                     1.6                      0                        0.1356292635619021       0.5749754066435597       0.35436646509248376      1.0056759676928202       5.271419095185951        7.471796380177331        2.157543020725393        4.577190038455164E-6     1.0941341532739443E-5    2.78146699732696E-6      2.6290384304367366E-6    1.9752105845147334E-7    1.05512026254533E-8
0.07500000000000001       1.6                      0                        0.1725512314716483       0.6912927146758419       0.41543697157006426      1.0217504708152323       5.21548717412531         7.36834321200289         2.1250604164245672       -2.756682645835089E-5    -6.589791907390027E-5    -1.675368041046421E-5    -1.5835473910019036E-5   -1.1902983932230552E-6   -6.359395824166991E-8
0.125                     1.6                      0                        0.26183704308948164      0.9547415001264905       0.5448653886440649       1.05942874026271         5.079485576795744        7.122038374698763        2.050277630056388        8.08411048986473E-5      1.9324582688241083E-4    4.912810264925138E-5     4.6435698977431204E-5    3.489524638444468E-6     1.8641846935307462E-7
0.17500000000000002       1.6                      0                        0.4248169217541529       1.4211593535130311       0.7519315741511637       1.1676239750765007       4.758073425536644        6.666380321062146        1.930343388401545        -4.4499345401617836E-4   -0.0010637448442768218   -2.704413649383531E-4    -2.556195902597177E-4    -1.9213295950982183E-5   -1.0264934496961614E-6
0.225                     1.6                      0                        0.8035645697035443       2.1314258968346946       1.0045108407895929       1.2536269522501433       4.279559810379401        5.959694424543616        1.7318957447259036       -0.0026620890196602538   -0.006363320372451195    -0.0016175566453672649   -0.0015289181558501958   -1.1482516524866165E-4   -6.132975423211352E-6
0.275                     1.6                      0                        1.2717697612028274       2.892446761253483        1.250482906009671        1.313816993831698        3.764441952354277        5.171452778002585        1.5029403799896528       -0.011905310138904949    -0.028457932901776263    -0.007234072028173579    -0.006837657359588005    -5.135497147513048E-4    -2.7429898108603353E-5
0.32500000000000007       1.6                      0                        2.2049123401274757       3.852105587860658        1.417329705450165        1.2975942460427126       3.0009799099226884       3.92906142024649         1.1085701606224485       0.008485701661850989     0.020283700805713623     0.005156062766432228     0.004873525332565238     3.659891244128425E-4     1.954757458202119E-5
0.37500000000000006       1.6                      0                        3.0202147847154555       4.585782403303844        1.4778979104600107       1.2791517669934667       2.3257622747815363       2.8657284710600504       0.7683678702986296       0.09100714566720322      0.21754579130414553      0.05530487578138958      0.052274015232041955     0.0039278783523148415    2.0982946547306734E-4
0.42500000000000004       1.6                      0                        3.518735530839056        5.098335208418712        1.511783058383893        1.2409366956814087       1.8393301856768476       2.1358133532255836       0.5462068679070007       0.10089104373710364      0.24117650302700883      0.06131500475055836      0.05795461460759445      0.0043558503487208765    2.3271243597493643E-4
0.47500000000000003       1.6                      0                        3.6669724679347944       5.392769944494673        1.5525433673020257       1.1908499534375232       1.5615613724972812       1.7452465024120336       0.4391788465465308       0.07988914364792266      0.19097166695392284      0.04855092601337761      0.045890096611755846     0.0034489348139310075    1.8425752025394697E-4
0.525                     1.6                      0                        3.645410188846769        5.521779736728133        1.5767425481765878       1.1434721478548415       1.3884767350334783       1.5143432523583467       0.3789861762580676       0.06739250189420312      0.16109873909251624      0.040956147685745556     0.038711558439513793     0.002909357415538172     1.5542972009350536E-4
0.5750000000000001        1.6                      0                        3.5862222340277805       5.486096028959418        1.5582167399167735       1.1042577871101584       1.2788859059720257       1.3721302731745895       0.340614800921605        0.06377932536855883      0.15246165876253592      0.03876037920872427      0.0366361261984274       0.0027533945093770693    1.4709783027802884E-4
0.6250000000000001        1.6                      0                        3.4967977372646053       5.361674918708191        1.5181308945402736       1.068167782269061        1.2026494582646192       1.2770625103717217       0.31457435923978916      0.06322533619897927      0.15113738036851146      0.038423713008331355     0.0363179105803735       0.002729481291504506     1.4582032856485182E-4
0.675                     1.6                      0                        3.3857478787718964       5.162171494231607        1.4596814385563994       1.0346961110636437       1.1604604985002025       1.2304693401543916       0.3012916273110116       0.06560424453518517      0.1568240505897753       0.039869433722457256     0.03768439912647794      0.0028321785545433902    1.513068193452755E-4
0.7250000000000001        1.6                      0                        3.123691605726716        4.814083886330019        1.3909236429173077       1.0157841704198383       1.2275774080794983       1.336319142444113        0.33332311166821604      0.06256849080754523      0.14956721096071268      0.03802452189517652      0.035940597413909946     0.0027011215562876053    1.4430518427776813E-4
0.775                     1.6                      0                        2.832659203414736        4.391732940744353        1.3032980689253713       0.9956155143602455       1.3151724302681589       1.472069302101917        0.3738235494698575       0.060695371626574235     0.1450896023789291       0.03688617797835382      0.03486464015232833      0.0026202578120912805    1.3998510568349632E-4
0.8250000000000001        1.6                      0                        2.5398906477354743       3.961972369501153        1.2134492860413362       0.9751095030024542       1.4039623280490103       1.6096529523875587       0.41481678152882173      0.05903435272118282      0.1411190106922927       0.03587673351545894      0.033910518019811556     0.0025485507669477233    1.361542190497137E-4
0.8750000000000001        1.6                      0                        2.2471220920562125       3.5322117982579533       1.123600503157301        0.954603491644663        1.4927522258298618       1.7472366026732002       0.455810013587786        0.05737333381579141      0.13714841900565636      0.03486728905256405      0.03295639588729478      0.0024768437218041666    1.3232333241593107E-4
0.925                     1.6                      0                        1.9543535363769515       3.102451227014755        1.0337517202732662       0.9340974802868718       1.5815421236107132       1.8848202529588416       0.4968032456467501       0.05571231491040001      0.13317782731902         0.033857844589669166     0.032002273754778        0.0024051366766606095    1.2849244578214843E-4
0.9750000000000001        1.6                      0                        1.4241029195104304       2.5493215384432757       0.9346437804522978       0.8801651182180064       1.7801474835430644       2.2053058237792236       0.6009243280283785       0.02489996875667723      0.059522274751417546     0.015132367981660799     0.014303042297263419     0.001074947611928813     5.742818850135082E-5
1.025                     1.6                      0                        1.0791298747642757       2.0346243867855573       0.7770617257013265       0.7684218127741449       1.865576952011784        2.389234426306062        0.6620727178942516       0.015500286987804082     0.037052750927084516     0.00941993335113777      0.008903676234500191     6.691573188998693E-4     3.5749177102571594E-5
1.075                     1.6                      0                        0.7341568300181188       1.5199272351278361       0.6194796709503542       0.6566785073302829       1.9510064204805038       2.5731630288329024       0.7232211077601249       0.006100605218930884     0.014583227102751364     0.0037074987206147125    0.0035043101717369372    2.633670258709234E-4     1.4070165703792268E-5
1.125                     1.6                      0                        0.3903036219374644       1.0060509491431773       0.46193239106004025      0.5448291406311041       2.0349002538512204       2.7548576909419555       0.7836889359864289       -0.003192578077553295    -0.007631716830640544    -0.0019402139784508964   -0.0018338810290119043   -1.378256598752799E-4    -7.363222323036383E-6
1.175                     1.6                      0                        0.12065031463895859      0.5465648732427456       0.30668927863453743      0.4259522003010844       2.0170435592926776       2.788532411876268        0.7990630396653804       -0.005429217926094988    -0.012978305555732083    -0.0032994790489349955   -0.003118651912615368    -2.3438284410235235E-4   -1.2521710277412928E-5
1.225                     1.6                      0                        -0.01465958787044091     0.2618774719945119       0.19487750899036835      0.31546920732082284      1.9222704465558471       2.707436159471071        0.7795430419466479       -0.00621115278531103     -0.014847486287123318    -0.0037746815044670565   -0.0035678110146607875   -2.6813947724811194E-4   -1.4325130598603144E-5
1.275                     1.6                      0                        -0.014046310655792938    0.19136741593056647      0.14514258477354003      0.26020270458594125      1.6908814643950534       2.4002351364248327       0.6928120172874568       -0.0046248358864977865   -0.011055465833060128    -0.00281063485044222     -0.002656598699988782    -1.9965715207344862E-4   -1.06665188082674E-5
1.325                     1.6                      0                        -0.012138019347431327    0.1232706568849848       0.09618019619014548      0.2059288682699902       1.4576037360661307       2.0897815772640804       0.6051220141490142       -0.003007003420105745    -0.007188108807160776    -0.0018274353539850002   -0.0017272832096989466   -1.2981427945586742E-4   -6.935220891112587E-6
1.375                     1.6                      0                        -0.010229728039069711    0.05517389783940321      0.04721780760675101      0.1516550319540392       1.2243260077372087       1.7793280181033293       0.5174320110105717       -0.0013891709537137047   -0.00332075178126143     -8.442358575277821E-4    -7.979677194091132E-4    -5.997140683828631E-5    -3.203922973957777E-6
1.425                     1.6                      0                        -0.0025841083809872863   -0.01580003571787281     -0.005164549988258811    0.09111067309596514      0.9853875542474697       1.4638934067350786       0.42804037918173204      8.894765538877799E-4     0.002126254399608072     5.4055838015791E-4       5.109332114640034E-4     3.839927672062204E-5     2.051449717810669E-6
1.475                     1.6                      0                        -1.1261543502060961E-4   -0.022903713901201713    -0.012325481635520918    0.06817109394458346      0.7887294775744407       1.1756796316503837       0.3434383509547384       9.60917024053588E-4      0.0022970296870156916    5.839746408232446E-4     5.519700545239826E-4     4.1483408437048765E-5    2.2162169185166886E-6
1.525                     1.6                      0                        -4.9307054901669075E-5   -0.016457965829554087    -0.008851625217522715    0.051856612726394066     0.5982175484687615       0.8867707790905123       0.25680763938364637      7.962503356832282E-4     0.0019034012439315688    4.8390234735062106E-4    4.573821984351537E-4     3.437464108281029E-5     1.8364368854457813E-6
1.575                     1.6                      0                        1.4623362984452545E-4    -0.009052587342489727    -0.005150639961047359    0.03586157222503521      0.4014853350374476       0.5887573695527775       0.16777917986182478      4.827354845464086E-4     0.0011539578449569988    2.93371096393589E-4      2.772929657238729E-4     2.0840002476843763E-5    1.1133599756116653E-6
1.625                     1.6                      0                        3.417743145907199E-4     -0.0016472088554253675   -0.0014496547045720028   0.019866531723676355     0.20475312160613368      0.2907439600150427       0.0787507203400032       1.6922063340958906E-4    4.045144459824288E-4     1.0283984543655691E-4    9.720373301259206E-5     7.305363870877239E-6     3.902830657775492E-7
1.675                     1.6                      0                        3.324617846397321E-4     0.0014801209981563884    4.640339374533056E-4     0.004212595021506708     0.038556738807151374     0.04518770318532271      0.008907681776772952     2.749726962555139E-6     6.573100561384043E-6     1.6710815448178198E-6    1.57949834563179E-6      1.1870746213572675E-7    6.341825805703333E-9
1.725                     1.6                      0                        1.3334001110577818E-4    8.081683739866922E-4     2.869650699227279E-4     0.001259084888635185     0.011408974267449473     0.01191962340923482      0.002025284206856165     2.6203579898648803E-6    6.263849337976876E-6     1.59246058585414E-6      1.5051860969016585E-6    1.1312253780413058E-7    6.043493316041017E-9
0.025                     1.7400000000000002       0                        0.15438201840924834      0.6468573681354155       0.39643694528676493      1.0704135591273267       5.558080195113695        7.8698640698272735       2.271721954876878        5.423438028992467E-6     1.2964391181793384E-5    3.2958761956769244E-6    3.11525041577457E-6      2.3409966983738882E-7    1.2506071698405374E-8
0.07500000000000001       1.7400000000000002       0                        0.19976400386494952      0.7858735182330876       0.46777077141786755      1.089112104616739        5.4860440709538505       7.739657637321962        2.231378431927448        -8.409622060503452E-6    -2.0102422823860748E-5   -5.1103717906470245E-6   -4.8303151264280474E-6   -3.6290779813019184E-7   -1.938595018818769E-8
0.125                     1.7400000000000002       0                        0.28549554812781275      1.0365124085442707       0.5910580704412042       1.122285582816505        5.351924443834599        7.49780498382948         2.1575269074613526       -3.055872377144249E-5    -7.304991824981849E-5    -1.8571936203448765E-5   -1.7554080533837928E-5   -1.3194607903879302E-6   -7.049434867746889E-8
0.17500000000000002       1.7400000000000002       0                        0.47099580956637255      1.543479948201289        0.8127496042161987       1.2266010614422087       5.006705870884081        6.9917072415985535       2.020825927807337        -3.153463942197545E-4    -7.53824374144664E-4     -1.9164687872858603E-4   -1.8114361006483655E-4   -1.361465410537686E-5    -7.273655328542712E-7
0.225                     1.7400000000000002       0                        0.7976758438684374       2.2335412954017606       1.072664394291007        1.3542082888281257       4.503768014636704        6.3034293217900075       1.837447949020265        0.0023840526937881313    0.00569870460249397      0.0014486031290544762    0.0013692233918843055    1.0282831773081208E-4    5.492145002314274E-6
0.275                     1.7400000000000002       0                        1.3640128913442309       3.0979565564105047       1.3379851647788497       1.3820540559862642       3.9291223794408308       5.381350324072661        1.561788004748913        -0.010458937822640568    -0.025000636777444758    -0.006355252417997613    -0.006006993608526745    -4.5117569889430344E-4   -2.409860671119179E-5
0.32500000000000007       1.7400000000000002       0                        2.3584435703702886       4.074245329340841        1.4854724505593313       1.3697489316892535       3.1133521830070268       4.065406815760783        1.141996550743005        0.039647006302871615     0.09477080777317207      0.02409118442138433      0.02277101573846046      0.0017103374222781572    9.135487096876771E-5
0.37500000000000006       1.7400000000000002       0                        3.211871252700276        4.869344490817376        1.5673242742131601       1.3490098418116079       2.393678332664242        2.929505625506493        0.7804356134229165       0.1060289299476734       0.25345639740141024      0.06443558260309773      0.060904248889872066     0.004576965304559828     2.445150916792984E-4
