% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Flux21 (1/(m^2*s))       Flux22 (1/(m^2*s))       Flux23 (1/(m^2*s))       Flux24 (1/(m^2*s))       Flux25 (1/(m^2*s))       Flux26 (1/(m^2*s))       Flux27 (1/(m^2*s))       Flux28 (1/(m^2*s))       Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.67                      1.19                     7.0460029117981E-11      1.4702362025823679       2.276275070479996        0.8451241870812486       0.821955468391213        2.291710117841628        3.000544718363106        0.8324259091387374       -0.004190946858805654    -0.0026067141142221985   -6.849943286766245E-4    -0.0010067814704867088   2.71453042964258E-4      -0.0010744123973613147   -2.0121707529426568E-4   1.0651260542112671E-4    0.051936132250517186     0.10632996956599089      0.029775444140728854     0.02932706818649909      0.002017380996815575     1.1080265607088944E-4
0.01                      1.21                     8.218520671657757E-11    3.851634678133694        6.229966849111073        2.050645133824909        1.7449015227214235       2.660254285350876        3.161797976085573        0.8418301098262483       -0.0025204009105034546   -0.002508802903974174    -0.0045066181897076      -0.0015384215499292843   -0.001281185074442516    -0.0017994848200926841   -0.0020094118775679285   -4.510556706096361E-4    0.10647973365922721      0.21799826727119634      0.061045773420265285     0.06012651066201261      0.004136045214032462     2.2716819285374827E-4
0.03                      1.21                     8.211266146671326E-11    3.8483848116558415       6.224293394501231        2.0487016579040995       1.7432736452947268       2.6578956664663718       3.1590411797566733       0.8411001058105946       -0.002515745498106403    -0.0025057697290336313   -0.004506931648859612    -0.0015391002765471923   -0.0012811661236516445   -0.0017963348533531214   -0.0020051150408486413   -4.498875079136402E-4    0.10638992494505262      0.2178143999435547       0.06099428528981773      0.06007579786977703      0.004132556729513626     2.2697659129164397E-4
0.05                      1.21                     8.197136050071337E-11    3.8419851164145844       6.212921725467151        2.044789660097977        1.740037002810197        2.653302019093151        3.153704384257625        0.8396905583977536       -0.002506943598238069    -0.0025000134556123826   -0.0045093772383890144   -0.0015409601487059571   -0.0012804025424121722   -0.0017896777964389876   -0.001996003158971809    -4.477468385245818E-4    0.10620373444342306      0.21743320809283595      0.06088754062785361      0.059970660631011724     0.004125324439323759     2.2657936490566252E-4
0.06999999999999999       1.21                     8.176130381857785E-11    3.832435592409915        6.195851842008822        2.0389091404065374       1.735191595267831        2.646473343231211        3.1457875895884233       0.8376014675877239       -0.0024939952108984477   -0.0024915340837104246   -0.004513954958295801    -0.0015440011664055772   -0.0012788943307240975   -0.001779513649350279    -0.001982076231937428    -4.446336624424603E-4    0.10592116215433836      0.21685469171903973      0.06072553943437283      0.05981109894571661      0.0041143483434628566    2.259765136958036E-4
0.09                      1.21                     8.148183961154889E-11    3.8197776948199          6.173170012176432        2.0310853362737373       1.7287430039644853       2.6373892944397945       3.135254477811366        0.8348211263143408       -0.0024761689967358167   -0.00248061674485936     -0.004520570136738807    -0.0015482549640675883   -0.0012770628842907828   -0.0017664291323261573   -0.0019628880403182356   -4.3993751049441296E-4   0.10555879457382895      0.2161128087150954       0.06051779089430397      0.059606478803983405     0.004100272719439575     2.2520342396704308E-4
0.11                      1.21                     8.113676443085146E-11    3.8040862530282142       6.144977948785963        2.0213583205992345       1.7207483858785806       2.626173844814091        3.1222660349010516       0.8313942848993602       -0.0024547353549662456   -0.002467682069454153    -0.004529445465308226    -0.0015536285878558378   -0.0012745009832237802   -0.0017499006737327692   -0.0019386631446853847   -4.3407087758504386E-4   0.10511398296299364      0.21520213626042392      0.06026277646219939      0.05935530452750496      0.0040829946809723735    2.2425444479212133E-4
0.13                      1.21                     8.071941239312652E-11    3.78525244865146         6.111211846837451        2.0097008509989998       1.7111386458629485       2.6126053865333687       3.1065287727698636       0.8272383183731684       -0.0024281596395720915   -0.0024533737847004626   -0.00453982698583711     -0.0015598193061319731   -0.0012737394362730171   -0.001728178629182206    -0.0019080249662148873   -4.2602813099296523E-4   0.10460381977520679      0.21415766810539447      0.059970295392809535     0.05906722780815475      0.004063178158722474     2.2316604190598203E-4
0.15000000000000002       1.21                     8.024563003866904E-11    3.7636082734274234       6.071853155197299        1.9960780225623473       1.7000314655262463       2.59720514374602         3.0887665498876857       0.8225576609315536       -0.0023994515103056835   -0.002439345740867184    -0.004556850069550564    -0.0015681726009092788   -0.0012715587415230956   -0.0017011426268679244   -0.0018700619597731784   -4.165497663504343E-4    0.10400826230916663      0.21293837039309294      0.05962885702814395      0.05873093102095292      0.004040044624082166     2.2189545539480726E-4
0.17                      1.21                     7.971633085411949E-11    3.7391753295746035       6.026881441577293        1.9804791955839525       1.6874299872470782       2.580003359013765        3.0690234250804367       0.8173646220090484       -0.002368683167336427    -0.0024260171870022773   -0.004581036311018885    -0.0015787733315113653   -0.0012679379448939504   -0.001668559962897885    -0.001824428423602758    -4.0549826161364856E-4   0.1033327934381757       0.21155546832890382      0.05924160474797841      0.05834951021083452      0.004013807051024076     2.204543826434135E-4
0.19                      1.21                     7.912883134592452E-11    3.7118348499570097       5.976075978958261        1.9628272194040648       1.673272688543992        2.5609125764237834       3.047198529989799        0.8116326679386826       -0.0023358253884112057   -0.0024135387635989295   -0.004612597852069275    -0.0015916135008588565   -0.001262994425038569    -0.0016299831963614377   -0.0017706736300424776   -3.928065859640819E-4    0.10256837071407207      0.20999044911265902      0.058803354436775764     0.057917859327689045     0.003984114199240234     2.1882353212526043E-4
0.21000000000000002       1.21                     7.848307757436362E-11    3.6815804369668026       5.919423382777262        1.9431175845486433       1.657556784343809        2.5399310843051817       3.0232906042486283       0.805361595513641        -0.0023009180416812343   -0.002401888231644275    -0.004651554522032664    -0.0016066993996200246   -0.0012566787374566242   -0.0015854190987150008   -0.0017088082274255543   -3.7850390052417485E-4   0.10171339846805924      0.2082400458970363       0.05831319128349677      0.05743507733623389      0.003950904087374542     2.1699949957566342E-4
0.23                      1.21                     7.777906953943678E-11    3.648412090603984        5.8569236530343005       1.9213502910176894       1.64028227464653         2.5170588826579605       2.9972996478569267       0.7985514047339238       -0.0022639611271465156   -0.002391065591138315    -0.004697906320909055    -0.0016240310277948707   -0.0012489908821481177   -0.0015348676699585757   -0.0016388322157519907   -3.625902052939278E-4    0.10076787670013725      0.20630425868203572      0.05777111528814143      0.0569011642364691       0.0039141767154270025    2.1498228499462272E-4
0.25                      1.21                     7.701643544678612E-11    3.6124334539820695       5.788719495121457        1.8975585285924226       1.621461232239834        2.492282000502953        2.969198653933833        0.7911934953492682       -0.0022232197629064626   -0.002380186496064133    -0.004752029307207562    -0.0016439805025958406   -0.001240253488117646    -0.0014785375720665188   -0.0015609824099096943   -3.4494710570180816E-4   0.09975199702960416      0.20422442620761394      0.05718870248470518      0.056327521743737945     0.0038747163965010727    2.128149660036641E-4
0.27                      1.21                     7.620743656734409E-11    3.5737709115309317       5.714313069341374        1.8715420435251469       1.6011027278308316       2.4660097189508243       2.9395939026220113       0.7834608570541326       -0.0021829773530320853   -0.0023744263460328957   -0.004820532495138632    -0.0016679084683456273   -0.0012281221756729286   -0.0014153050608723943   -0.0014711005440257397   -3.248243796273645E-4    0.09865021803816768      0.20196873019115283      0.05655704284057335      0.055705373997878636     0.0038319194475620716    2.1046438590914708E-4
0.29000000000000004       1.21                     7.535922917598293E-11    3.5322216016374544       5.633085364198886        1.8431141614329263       1.5791802740379977       2.438484930851518        2.908861442480262        0.7754630896661651       -0.002149864925514614    -0.0023786780118313527   -0.0049057895015646264   -0.001695545096256896    -0.0012105812211680984   -0.0013440649034857065   -0.0013664746614547346   -3.0214744271966757E-4   0.09740271172526047      0.1994146834699805       0.05584183643367335      0.055000937584992825     0.0037834619398499636    2.078029052222801E-4
0.31                      1.21                     7.446581834548198E-11    3.4881362391164856       5.545182858689615        1.8122433160456555       1.5557573040957795       2.4095024961500697       2.8767460249086274       0.7671025310549929       -0.002133837889235969    -0.002439011200252572    -0.005017456745391115    -0.0017192821353236608   -0.0012187036507464418   -0.0012281781183349561   -0.0012083804817358081   -2.576157183478088E-4    0.0965267212996744       0.19762124927962954      0.05533962337207997      0.05450628713975049      0.0037494354083892558    2.059340316338615E-4
0.33                      1.21                     7.355387293140501E-11    3.4412315492068886       5.45058815439746         1.7790823338726938       1.5310051119020474       2.3799422438732805       2.844418571949212        0.7587330180727853       -0.002132335180396696    -0.0025131471695257405   -0.005144671626408962    -0.0017451004017633824   -0.0012202354307244017   -0.0011013996988189824   -0.0010363896742646827   -2.1128862259774735E-4   0.09559581728791634      0.19571538931374607      0.0548059278656687       0.05398062833065344      0.0037132758412092913    2.0394800316812393E-4
0.35000000000000003       1.21                     7.262770744044182E-11    3.39140843265052         5.349271977577951        1.7436554219121287       1.504932490845133        2.349947879723903        2.812067038090921        0.7504151580661165       -0.0021432017005505637   -0.0025874598302153577   -0.005284337836475291    -0.0017751299701234684   -0.0012055372734181874   -9.745821196196881E-4    -8.624400833962634E-4    -1.6915649885685882E-4   0.09446280719463614      0.19339575318536942      0.0541563631545227       0.05334084514269203      0.0036692657670597865    2.0153079337119445E-4
0.37                      1.21                     7.16856820759545E-11     3.3388588654062867       5.241240014399306        1.7059186602885108       1.4775508269471476       2.3194713897411234       2.779623916183655        0.7421225442148079       -0.0021678088273842187   -0.0026737854140627343   -0.005441100648590216    -0.0018083124790256048   -0.0011809851187188775   -8.3989123476721E-4      -6.763739702169388E-4    -1.2625898763484744E-4   0.0932361379619997       0.19088436667039707      0.05345310283010467      0.05264817492123073      0.0036216176444124858    1.989137673585344E-4
0.39                      1.21                     7.074749414306585E-11    3.2829666666356947       5.124876491314014        1.66542406955779         1.4488004978420674       2.2891989634972836       2.748114838343058        0.7341451811035266       -0.002232860780737438    -0.0027955903545154545   -0.005620574128484935    -0.0018429975445962336   -0.001143177514791499    -6.98251057467946E-4     -4.6383612232067347E-4   -7.756415114017136E-5    0.09186785076951966      0.1880830426358664       0.052668651676298195     0.051875536489107664     0.0035684685849680774    1.9599460783269087E-4
0.41000000000000003       1.21                     6.982422330676015E-11    3.223150491914896        4.999487508698758        1.6220551811812907       1.4186372492632873       2.259501376793369        2.718086889285741        0.726649973125591        -0.002347380610021256    -0.0029430639969915623   -0.005817384927806515    -0.0018802521359351197   -0.0010800344219742627   -5.631254747432023E-4    -2.3569570998442966E-4   -2.921768707067185E-5    0.09015667055180146      0.18457970627661927      0.05168761691726718      0.0509092747220137       0.003502000361329475     1.9234390638606447E-4
0.43                      1.21                     6.890831847537019E-11    3.1598169424797824       4.865182501968323        1.575750267129742        1.3871888657881375       2.2300834261837768       2.689213026337723        0.7195286346392872       -0.002530159415532433    -0.003162371552611493    -0.006042359737541081    -0.0019104979775619074   -0.0010253622048371877   -3.8575955575533824E-4   4.600227519927536E-5     3.2636393668329364E-5    0.08845139815729061      0.18108846513191007      0.0507099691655523       0.04994634895870993      0.0034357616182038525    1.8870580892965859E-4
0.45                      1.21                     6.799799707643425E-11    3.094012865645462        4.721602692411943        1.526193643951541        1.355429428790555        2.2005613121608856       2.6615939554017323       0.7127118616949591       -0.0029283291165775782   -0.003771792096031079    -0.006346436853524378    -0.0018611537618500019   -0.0012087595658986086   1.6241785407196076E-4    6.325487385123093E-4     2.0189218691685107E-4    0.08931018524741478      0.18284667856059025      0.05120231940271337      0.05043128509966615      0.003469119911955305     1.9053798022277988E-4
0.47000000000000003       1.21                     6.722105393402859E-11    3.019646713860995        4.566576535824787        1.4741798967638875       1.3219803198693305       2.17567016471725         2.6409123242893515       0.7079959514957834       -0.00334239111420684     -0.004245333365959005    -0.0065865713113086      -0.0018359149093850231   -0.0012421615272164188   5.196267792305474E-4     0.0010828709271216421    3.1932167082229676E-4    0.08888631240064718      0.18197887449156083      0.050959309349311206     0.05019193443297426      0.0034526552083071703    1.8963367265841153E-4
0.49                      1.21                     6.657748904815315E-11    2.9367184871263805       4.400104032206849        1.4197090255667815       1.2868415390244632       2.1554099838528678       2.627168133000579        0.7053809040417602       -0.003772345408420215    -0.0045829953623952695   -0.00676276311089374     -0.0018347814201669708   -0.0011255680887906178   6.858672197204208E-4     0.0013969688410272727    3.8492484538466584E-4    0.08717977961698775      0.17848505292482172      0.04998093900534576      0.04922829695863429      0.003386367507259447     1.8599288623655333E-4
0.51                      1.21                     6.606730241880802E-11    2.8452281854416195       4.222185181558134        1.3627810303602235       1.2500130862559544       2.139780769567741        2.620361381535417        0.7048667193328896       -0.0042181919992177064   -0.0047847780853398775   -0.006875012252279804    -0.0018577532941958456   -8.589792506212058E-4    6.611391755415823E-4     0.001574842480229203     3.987017106039591E-4     0.08419058689643658      0.17236521386037304      0.048267208370817064     0.04754037267664622      0.003270256808812137     1.7961562095720554E-4
0.53                      1.21                     6.569049404599315E-11    2.745175808806712        4.032819983878642        1.3033959111442137       1.2114949615638033       2.1287825218618686       2.620492069893865        0.7064533973691717       -0.004679930886599315    -0.004850681534792824    -0.006923318735466793    -0.0019048305314716468   -4.423950127081831E-4    4.454426466940311E-4     0.0016164918447274322    3.606522664801761E-4     0.07991873423899364      0.1636193572982148       0.04581811744572512      0.045128161587010086     0.0031043231129652413    1.705018768203681E-4
0.55                      1.21                     6.545055218168305E-11    2.6363192665866904       3.8314882627171034       1.2414230532857413       1.1713806053674063       2.1224883718162695       2.6277719122864545       0.7101948650176202       -0.00521249643695804     -0.004823853364048874    -0.006912175663709704    -0.001967758564226465    1.0567935703680911E-4    6.412633871076824E-5     0.001553524211410064     2.7898134602144097E-4    0.07437442372051696      0.1522683701694388       0.042639515170425475     0.041997424553335994     0.002888962704021655     1.5867341934945448E-4
0.5700000000000001        1.21                     6.513157257598049E-11    2.528182058040661        3.6112378388876154       1.172174588830358        1.1426222464135178       2.1087066892144715       2.6348085968783677       0.7128784107679023       -0.009975949553557403    -0.009330977177094166    -0.007533747312011825    -0.0011155250925494293   -0.00193434943880358     0.003231998234834887     0.005010103019656405     0.0012765038560285478    0.08650987701939389      0.1771135468128389       0.049596877918968135     0.048850019287451855     0.003360346147725309     1.8456368879912863E-4
0.59                      1.21                     6.537447836628371E-11    2.3884208011987873       3.378982578222775        1.1055087820173575       1.1040321392451533       2.114767316315069        2.668196453641122        0.723766510414263        -0.01297280085110576     -0.012114748548485862    -0.0075208278958578244   -4.982987161043259E-4    -0.0032760513725321      0.005226236022962137     0.007138028854504243     0.0019182830235259607    0.09328190601912525      0.19097806860603178      0.05347934206220225      0.05267401902771156      0.0036233954358017434    1.9901141079236299E-4
0.61                      1.21                     6.619156709645801E-11    2.2166339575320775       3.135733479607953        1.0418570665943225       1.0547316577871684       2.1414119462629473       2.728281351588055        0.7430449241028845       -0.01389052139523309     -0.0128293832151393      -0.006826493276526872    -1.8268118545992145E-4   -0.0037223468383858743   0.0057803425534912745    0.00767049122053364      0.0021199787853113223    0.09330402728530307      0.1910233579538812       0.05349202437982695      0.05268651036762187      0.0036242547031379658    1.9905860520099414E-4
0.63                      1.21                     6.758283876650338E-11    2.0128215270405305       2.8814905430431463       0.9812194425612525       0.9947208020395615       2.1886405790581063       2.815063290719164        0.7707136518337665       -0.012729111185939371    -0.011474881177054459    -0.005450743454018958    -1.6867250061621775E-4   -0.0032732358363648925   0.0048943178264222835    0.006607490117744577     0.0018815911413846286    0.08657624081792718      0.17724941485638693      0.04963492487184218      0.048887493307182735     0.0033629239497339723    1.8470527202502185E-4
0.65                      1.21                     6.954829337641982E-11    1.776983509724151        2.6162537685283596       0.9235959099181487       0.9239995720023348       2.256453214700546        2.9285422710344506       0.8067726936069088       -0.009488570223224637    -0.008051242434231378    -0.0033935784283341108   -4.5627266157321323E-4   -0.0019287183664691702   0.0025681618417551897    0.003949025546137083     0.0012031200917458859    0.07309854661699781      0.14965623931354927      0.04190804353824804      0.04127696784639425      0.002839403175589771     1.559514112644465E-4
0.67                      1.21                     7.208793092620738E-11    1.509119905582932        2.3400231560635882       0.86898646866501         0.8425679676754863       2.3448498531902673       3.068718292533916        0.8512220494223126       -0.004168898507088811    -0.0025584669866699763   -6.549981994722822E-4    -0.0010454816683309151   3.11205571301325E-4      -0.0011981254005100626   -3.0490249428890306E-4   8.456563639507908E-5     0.05287094468251464      0.10824383132536762      0.030311380379044364     0.02985493398525624      0.0020536923807053485    1.1279702291926742E-4
0.01                      1.23                     8.395226875539674E-11    3.934466532073821        6.3664839635133585       2.0958654751303007       1.7830157492667442       2.717475005629935        3.2294864575962747       0.8598221569540918       -0.002578678540316328    -0.0025596845534800795   -0.004578913400368142    -0.0015622506673624212   -0.0013072408343596132   -0.0018476798910953358   -0.002066739847634878    -4.639732606894819E-4    0.1087716206003178       0.2226904970953074       0.06235973248179375      0.061420683363839886     0.00422507011753324      2.3205779763336664E-4
0.03                      1.23                     8.387946791737845E-11    3.9312022075246142       6.360770924138947        2.0939068832610293       1.7813776380135429       2.715107991893265        3.2267221101069          0.8590903903566619       -0.0025740240849308725   -0.0025566415034925694   -0.0045793626435336205   -0.0015629918143579792   -0.001307196463537457    -0.001844486872107433    -0.002062360206721245    -4.6279536566339415E-4   0.10868181384268956      0.22250663377334556      0.06230824547305156      0.06136997167641833      0.004221581709013505     2.3186620024543789E-4
0.05                      1.23                     8.373791136322456E-11    3.924788054211997        6.349359670340292        2.0899797695064417       1.7781307617025062       2.7105059496678763       3.2213777634473755       0.8576790803620438       -0.002565223142074132    -0.0025508753550243517   -0.0045819440170764844   -0.0015649141068943928   -0.001306407462266699    -0.0018377867629449567   -0.0020531655206500648   -4.606449639442435E-4    0.10849562529760626      0.2221254459283064       0.06220150193279272      0.06126483554246703      0.0042143494948227375    2.314689780336318E-4
0.06999999999999999       1.23                     8.35275990929351E-11     3.915224072135972        6.332250202117397        2.084084133866541        1.7732751203336363       2.7036688789537715       3.2134534176177003       0.855588226970238        -0.002552275711746108    -0.002542386108075428    -0.004586657520996738    -0.001568017544971663    -0.0013048738305473401   -0.0018275795636079081   -0.0020391557894213395   -4.575220555320304E-4    0.10821305496506795      0.22154693356019003      0.062039501861017296     0.061105274961985985     0.004203373474960939     2.3086613099794853E-4
0.09                      1.23                     8.324853110651006E-11    3.902510261296539        6.309442519470258        2.0762199763413247       1.7668107139069318       2.6945967797509494       3.2029490726178746       0.8528178301812442       -0.0025351817939468      -0.0025311737626457966   -0.004593503155294379    -0.0015723021285897897   -0.0013025955683793797   -0.0018138652740962873   -0.0020203310130350676   -4.5342664042675464E-4   0.10783410284507458      0.2207710966689964       0.061822245257725256     0.06089128993497518      0.004188653649428109     2.3005765913838795E-4
0.11                      1.23                     8.290070740394948E-11    3.8866466216936986       6.28093662239888         2.0663872969307953       1.7587375424223937       2.683289652059411        3.1898647284479          0.849367889995063        -0.0025139413886762084   -0.0025172383187354592   -0.00460248091996941     -0.001577767857748773    -0.0012995726757628185   -0.0017966438944100945   -0.001996691191491251    -4.483587186284165E-4    0.10735876893762623      0.2197979352547256       0.061549732122916645     0.06062288046143465      0.004170190018224249     2.290435624549502E-4
0.13                      1.23                     8.247594186634176E-11    3.867591445497626        6.246867309348904        2.0546245954768074       1.7490019394541025       2.6694780241130136       3.1738209923563785       0.8451285513255813       -0.0024854922479172438   -0.0025011733696958644   -0.004612047520418741    -0.0015841345014779478   -0.0012989657453539162   -0.0017758410112125541   -0.0019666560497697693   -4.4028869378222936E-4   0.10684908157477152      0.21875444126639593      0.0612575238481704       0.06033507242882767      0.004150391978678672     2.2795617471306639E-4
0.15000000000000002       1.23                     8.199090880068519E-11    3.845599000655344        6.206977362120876        2.040814363297425        1.737694805674263        2.6537095554863135       3.155600741658116        0.8403232844751878       -0.002454370732109333    -0.0024858199552715878   -0.004628444900542128    -0.0015926354752695234   -0.0012975288548200117   -0.0017491951554404574   -0.0019284466536864855   -4.303165377428704E-4    0.10625825613659738      0.21754483153733792      0.06091879839694854      0.060001447702441195     0.004127442252548539     2.2669568370252744E-4
0.17                      1.23                     8.144762147166273E-11    3.8206926224404505       6.161240281330883        2.024946472442511        1.7248290663973276       2.6360503773309953       3.1352974603093227       0.8349788992701187       -0.002421199648496676    -0.0024712944322960056   -0.004652237409578514    -0.0016033821784747777   -0.0012947197965595455   -0.001716561968558372    -0.001882126648546561    -4.187333719131714E-4    0.10557688117651409      0.2161498378089021       0.06052816010365035      0.059616691867745084     0.004100975266336559     2.252420106605447E-4
0.19                      1.23                     8.08460798792743E-11     3.7928723108529434       6.109656066978924        2.007020922912062        1.710404721623295        2.616500489647056        3.1129111483099967       0.8290953957103738       -0.0023859789970792685   -0.0024575968007691158   -0.004683425047527903    -0.0016163746110937083   -0.0012905385705725167   -0.0016779414505662979   -0.0018276960343499937   -4.05539196293132E-4     0.10480495669452154      0.21456946008108835      0.06008560896827579      0.059180804924739275     0.004070991020042729     2.2359515558711813E-4
0.21000000000000002       1.23                     8.018628402352E-11       3.762138065892825        6.052224719065003        1.9870377147060811       1.694421771352167        2.5950598924344987       3.088441805660141        0.8226727737959538       -0.0023487087778571135   -0.0024447270606909213   -0.004722007814390294    -0.0016316127731263175   -0.0012849851768589264   -0.001633333601464235    -0.0017651548110967866   -3.907340108827526E-4    0.10394248269061988      0.21280369835389676      0.05959114499082493      0.05869378687342384      0.004037489513667053     2.217551184822479E-4
0.23                      1.23                     7.946823390439974E-11    3.7284898875600936       5.988946237589114        1.9649968478245665       1.6768802155839417       2.5717285856933203       3.061889432359751        0.8157110335268578       -0.002309388990830209    -0.00243268521206142     -0.004767985710165684    -0.0016490966645726038   -0.0012780596154187728   -0.001582738421252183    -0.0016945029787869368   -3.7431781568203286E-4   0.10298945916480898      0.21085255262732716      0.059044768171297696     0.05815563771379873      0.004000470747209526     2.197218993459338E-4
0.25                      1.23                     7.869176866574789E-11    3.692063779806572        5.919936707581733        1.9409111658829343       1.6577854125759584       2.5464980610476218       3.0332417307571937       0.8082056941801081       -0.002265825497818883    -0.0024210643139873423   -0.004822566466184444    -0.0016693601226428333   -0.0012706547852433371   -0.0015253227414859954   -0.0016152949359425695   -3.558592956633148E-4    0.10198892866771864      0.20880414484847487      0.05847115518480288      0.05759066252524783      0.003961606643856038     2.1758732690563748E-4
0.27                      1.23                     7.787168017801529E-11    3.6528559743230042       5.844419872067338        1.9145041392010036       1.6371322421963288       2.5198645476030506       3.003241422881841        0.8003699448202986       -0.002225533935730069    -0.0024170571763425792   -0.0048927836276945426   -0.001693439636404697    -0.0012594782276767384   -0.0014596726787345228   -0.0015224704127127875   -3.3470609642835E-4      0.10089026589340866      0.2065548287308985       0.057841282095521404     0.05697027443125696      0.003918930739687616     2.1524339507543184E-4
0.29000000000000004       1.23                     7.701238317836359E-11    3.6107614013970983       5.762081757190538        1.885685715494129        1.6149151224328677       2.491978527611301        2.972113406176563        0.7922690663676569       -0.002192372355998161    -0.002423061854527511    -0.004979754607699566    -0.0017212278123280426   -0.0012428920280500271   -0.001386014969790486    -0.0014149018727959556   -3.1099868636013186E-4   0.09964587579762796      0.20400716190861093      0.05712786224347176      0.056267597670239575     0.003870594276746086     2.1258856265287624E-4
0.31                      1.23                     7.611387766679266E-11    3.5657800610288524       5.672922362951329        1.8544558947623089       1.5911340532855731       2.4628400010723706       2.9398576806413548       0.7839030588221828       -0.0021663407586231566   -0.002439078348542135    -0.005083479406199512    -0.0017527246504128696   -0.0012208961863632026   -0.001304349614653885    -0.0012925893161920728   -2.847370654586604E-4    0.09825575838037645      0.20116114438161203      0.05633089562865391      0.05548263224219562      0.003816597255031447     2.0962282963797043E-4
0.33                      1.23                     7.517547150413447E-11    3.518354700780174        5.577066231262581        1.8207775917023699       1.5659242980214771       2.4324088051925625       2.9064688042467757       0.7752388391616093       -0.0021618552255854018   -0.002524520787187098    -0.005216277980641447    -0.0017776562470242488   -0.0012332521962915184   -0.0011652909042280655   -0.0011068547057020404   -2.3205835902545343E-4   0.09743051663477532      0.199471609064059        0.05585777723431105      0.055016638339783895     0.00378454197976905      2.0786222534668208E-4
0.35000000000000003       1.23                     7.42226378905815E-11     3.46801943361925         5.474496436551934        1.784833907434691        1.5393944498906627       2.4015364279297127       2.8730461905375004       0.7666232773675481       -0.002169646911230153    -0.002610505269301359    -0.005361650829173651    -0.001806738798247307    -0.0012297293766478548   -0.001025764732106468    -9.188152496571859E-4    -1.8339445922971006E-4   0.0964093106624106       0.1973808719364195       0.05527231081490852      0.05443998821421157      0.0037448747686539456    2.0568354300684832E-4
0.37                      1.23                     7.325489779453152E-11    3.4149274994761645       5.364812981620851        1.746423598159399        1.5115257228446652       2.3702143930082693       2.8396166686690343       0.7580548479166646       -0.0021936739793450098   -0.0027179064083418746   -0.00552802807975343     -0.001837776320973912    -0.001221009946732723    -8.696575244552713E-4    -7.113258993880583E-4    -1.3081054274646193E-4   0.09541160678469526      0.19533825115669662      0.05470031835431082      0.05387660914873638      0.003706120461081647     2.0355500099124643E-4
0.39                      1.23                     7.230207479506449E-11    3.357911589382873        5.2461040671598065       1.7051389912383283       1.4822440763249687       2.3394671976267514       2.80766827558385         0.7499685735991273       -0.0022671689233904678   -0.002850976249405779    -0.0057117426497600736   -0.0018713833694687758   -0.001186955027927734    -7.200649113785946E-4    -4.882339846789519E-4    -7.85749986883903E-5     0.09407100988174182      0.19259361805225741      0.05393174228848861      0.053119606748290325     0.0036540469893151547    2.006949170548618E-4
0.41000000000000003       1.23                     7.136416889218042E-11    3.2969717033393757       5.118369693168799        1.6609800866714797       1.4515495103315725       2.3092948417851584       2.7772010112819476       0.7423644544149359       -0.0023901317433665244   -0.0030097147924930717   -0.005912794539193575    -0.001907559943731896    -0.0011275646202328878   -5.769868928764382E-4    -2.495395055298671E-4    -2.668782705549528E-5    0.09238751995355018      0.18914697262310176      0.05296658261744187      0.05216898101287337      0.0035886543533544674    1.9710329119769444E-4
0.43                      1.23                     7.04411800858793E-11     3.2321078413456727       4.981609859647829        1.6139468844588525       1.419442024864477        2.279697325483491        2.7482148757633267       0.7352424903640906       -0.00256256243927318     -0.0031941220376037523   -0.006131183748053936    -0.0019463060437632748   -0.001042838723648185    -4.404234689488024E-4    4.7575380591955755E-6    2.485097215222301E-5     0.09036113700012045      0.1849983148692298       0.05180483934117063      0.05102473194248553      0.003509942553199587     1.9278012341974438E-4
0.45                      1.23                     6.95176085064391E-11     3.1647422497014017       4.835139576699051        1.5634624445567382       1.3869020788759103       2.2497997806467187       2.720244043903289        0.728362449160407        -0.002948970038958832    -0.0037637885129341987   -0.006431996445375215    -0.0019078532909276558   -0.0011906258268955983   6.18237605087349E-5      5.610420490672838E-4     1.8184620841930966E-4    0.09085698818850282      0.18601348175758492      0.05208911521467189      0.0513047270245587       0.0035292031473436766    1.9383799250448212E-4
0.47000000000000003       1.23                     6.871198162330285E-11    3.0896183209368906       4.677293288663618        1.5103387443761347       1.3529395113057192       2.22392056460898         2.6985604761986153       0.723365423332731        -0.003394813890834864    -0.004301419514105738    -0.006692776497746736    -0.0018718754989948436   -0.0012637467064136652   4.8228168540734545E-4    0.0010660822384138745    3.179574668907577E-4     0.0908634393510109       0.18602668936245315      0.05209281372321649      0.05130836983881073      0.00352945373305515      1.9385175567685685E-4
0.49                      1.23                     6.803973299669689E-11    3.005932317222233        4.508000653597408        1.4547579201860799       1.3172872718118858       2.2026723151504966       2.6838143483175507       0.7204692602502077       -0.003856550039295012    -0.004703171241785618    -0.006889613891919181    -0.001860003070308959    -0.0011868721861881218   7.117711256372429E-4     0.0014348981530567628    4.022424160191295E-4     0.08958723057662722      0.18341387946961185      0.051361151941197856     0.05058772584541466      0.003479881321367037     1.9112903999174197E-4
